,coordinates,created_at,geo,id,id_str,lang,place,text,user,Country,City,Coordinates
985,,2019-04-12 23:52:24.000,,1.116851594212053e+18,1.116851594212053e+18,es,"{'id': '0143b5243dac886b', 'url': 'https://api.twitter.com/1.1/geo/id/0143b5243dac886b.json', 'place_type': 'city', 'name': 'Bragado', 'full_name': 'Bragado, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-60.513157, -35.135987], [-60.513157, -35.102835], [-60.458942, -35.102835], [-60.458942, -35.135987]]]}, 'attributes': {}}","Nunca había comido mortadela hasta que empezó mi largo camino hacia la ""popularidad"" 
Hoy es un clásico salir de cu… https://t.co/BvIBFY53lJ","{'id': 3419604429, 'id_str': '3419604429', 'name': 'China 💚', 'screen_name': 'antonelasosa161', 'location': 'Bragado, Argentina', 'url': None, 'description': 'Alfonsin, el Pato y el vino ❤ | Casi diseñadora | Asesora de imagen | 25 Años | Acuariana | Radical | Radal Baby & Kids | A|S diseño de autor', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 377, 'friends_count': 448, 'listed_count': 0, 'favourites_count': 4985, 'statuses_count': 6528, 'created_at': 'Thu Aug 13 07:20:25 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1080947466386763776/AuuyhuKB_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1080947466386763776/AuuyhuKB_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3419604429/1553266534', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Bragado,"(-60.513157, -35.135987)"
986,,2019-04-12 23:52:38.000,,1.1168516533602016e+18,1.1168516533602016e+18,es,"{'id': '00f84d414936f28e', 'url': 'https://api.twitter.com/1.1/geo/id/00f84d414936f28e.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-64.3195, -31.523576], [-64.3195, -31.307337], [-64.076551, -31.307337], [-64.076551, -31.523576]]]}, 'attributes': {}}","Los 18 de #RacingCba para enfrentar a #BarrioParque por @LCF_Oficial 
1 Rosa 
2 Mola 
3 Fernández J. 
4 Rinaudo 
5… https://t.co/dgEMbFG4Ns","{'id': 297198396, 'id_str': '297198396', 'name': 'Juan Manuel Spontón', 'screen_name': 'jmsponton', 'location': 'Córdoba', 'url': None, 'description': 'Periodista deportivo de Córdoba para el todo el mundo 🌎\n📻@radioimpacto993 y @radiolared. \n💻 @mundoascenso e @interiorfutbolero.  \nEx 🗞️ @DiarioOle', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 449, 'friends_count': 358, 'listed_count': 2, 'favourites_count': 1129, 'statuses_count': 5459, 'created_at': 'Thu May 12 03:16:55 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1104851402017439744/_U6AWV8m_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1104851402017439744/_U6AWV8m_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/297198396/1552252077', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Córdoba,"(-64.3195, -31.523576)"
987,,2019-04-12 23:52:39.000,,1.1168516555369924e+18,1.1168516555369924e+18,es,"{'id': '0085b01d4f65f576', 'url': 'https://api.twitter.com/1.1/geo/id/0085b01d4f65f576.json', 'place_type': 'city', 'name': 'Salta', 'full_name': 'Salta, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-65.532514, -24.871621], [-65.532514, -24.74685], [-65.358702, -24.74685], [-65.358702, -24.871621]]]}, 'attributes': {}}",@BTS_twt Cookie!!!!! Hermoso conejito de Army!!! Siempre tan atento y caballero!! Te amamos!!!💗💙💚💛🧡💜🖤💖 https://t.co/iGkEIqmVOc,"{'id': 1384613239, 'id_str': '1384613239', 'name': '🇦🇷 Marigé*noona*Campos💚', 'screen_name': 'CamposMarige', 'location': 'Salta,Argentina', 'url': None, 'description': 'Mamá de Paula y Renata👩\u200d👧\u200d👧\nProfe de Inglés 🤓📚\nARMY💜 JHOPE💚\n♡Piece of Peace♡', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 528, 'friends_count': 1552, 'listed_count': 1, 'favourites_count': 21472, 'statuses_count': 5505, 'created_at': 'Sat Apr 27 14:31:30 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1116624247680409601/HvHxeqiH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1116624247680409601/HvHxeqiH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1384613239/1555036506', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Salta,"(-65.532514, -24.871621)"
988,,2019-04-12 23:52:42.000,,1.1168516683296196e+18,1.1168516683296196e+18,es,"{'id': '01df29355ffa0d6b', 'url': 'https://api.twitter.com/1.1/geo/id/01df29355ffa0d6b.json', 'place_type': 'city', 'name': 'Santa Rosa', 'full_name': 'Santa Rosa, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-64.338104, -36.662555], [-64.338104, -36.575113], [-64.247851, -36.575113], [-64.247851, -36.662555]]]}, 'attributes': {}}",Se la juega y hace matambre a la pizza 😘💖 el mejor lo tengo yo 😏,"{'id': 932231617, 'id_str': '932231617', 'name': 'Eliana 💚.', 'screen_name': 'EliiGarciaa3', 'location': 'La Pampa, Argentina', 'url': 'https://www.instagram.com/eliighiglione/', 'description': '🌕🌖🌗🌘🌑🌒🌓🌔🌕', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1546, 'friends_count': 385, 'listed_count': 6, 'favourites_count': 10, 'statuses_count': 62616, 'created_at': 'Wed Nov 07 14:51:59 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '551133', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112455003866914816/iRnfn1MH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112455003866914816/iRnfn1MH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932231617/1552889045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Santa Rosa,"(-64.338104, -36.662555)"
989,,2019-04-12 23:53:03.000,,1.116851758519681e+18,1.116851758519681e+18,es,"{'id': '00aadc5551cd4446', 'url': 'https://api.twitter.com/1.1/geo/id/00aadc5551cd4446.json', 'place_type': 'city', 'name': 'Caleta Olivia', 'full_name': 'Caleta Olivia, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-67.556432, -46.466223], [-67.556432, -46.421264], [-67.496948, -46.421264], [-67.496948, -46.466223]]]}, 'attributes': {}}","mí novio me vino a cuidar y le acompañó hasta el médico, estoy en un nivel de arruinada al 100% e igual me dice que… https://t.co/j3NzP5yYFm","{'id': 3185242469, 'id_str': '3185242469', 'name': 'taiwan', 'screen_name': 'tmaiiiiid', 'location': 'Caleta Olivia, Argentina', 'url': None, 'description': 'ig ➡️ ta_i_wan', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 225, 'friends_count': 247, 'listed_count': 0, 'favourites_count': 5249, 'statuses_count': 5577, 'created_at': 'Mon Apr 20 01:42:12 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1107720413159792640/ZEa9HeZd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1107720413159792640/ZEa9HeZd_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3185242469/1552935941', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Caleta Olivia,"(-67.556432, -46.466223)"
990,,2019-04-12 23:53:11.000,,1.1168517917553952e+18,1.1168517917553952e+18,es,"{'id': '0032fe6c612e7934', 'url': 'https://api.twitter.com/1.1/geo/id/0032fe6c612e7934.json', 'place_type': 'city', 'name': 'Campana', 'full_name': 'Campana, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-58.979479, -34.214108], [-58.979479, -34.156575], [-58.921538, -34.156575], [-58.921538, -34.214108]]]}, 'attributes': {}}",Hoy me toco llevar a Benjamín de 10 añitos que sufre de parálisis cerebral. Se ve que le caí bien y me contó que ti… https://t.co/IwXC5Z4WWg,"{'id': 1389251408, 'id_str': '1389251408', 'name': 'Leandro Agustin', 'screen_name': 'leandro_roggero', 'location': 'Campana, Argentina', 'url': None, 'description': 'Snap: leandro.roggero  Instagram: leandroroggero No se sabe lo que se tiene, hasta que se pierde..', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 717, 'friends_count': 456, 'listed_count': 3, 'favourites_count': 907, 'statuses_count': 10226, 'created_at': 'Mon Apr 29 11:05:29 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/977742192348467201/dEg0IUpe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/977742192348467201/dEg0IUpe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1389251408/1448321548', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Campana,"(-58.979479, -34.214108)"
991,,2019-04-12 23:53:12.000,,1.116851792481067e+18,1.116851792481067e+18,es,"{'id': '0032fe6c612e7934', 'url': 'https://api.twitter.com/1.1/geo/id/0032fe6c612e7934.json', 'place_type': 'city', 'name': 'Campana', 'full_name': 'Campana, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-58.979479, -34.214108], [-58.979479, -34.156575], [-58.921538, -34.156575], [-58.921538, -34.214108]]]}, 'attributes': {}}",@luu_rd20 Perón y el vino en cartón,"{'id': 190871311, 'id_str': '190871311', 'name': 'SENRE', 'screen_name': 'ernesmaxit', 'location': 'Buenos Aires, Argentina', 'url': 'https://www.instagram.com/ernesmaxit', 'description': 'CABJ', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1071, 'friends_count': 724, 'listed_count': 3, 'favourites_count': 27485, 'statuses_count': 26765, 'created_at': 'Wed Sep 15 01:31:37 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FF6699', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'B40B43', 'profile_sidebar_border_color': 'CC3366', 'profile_sidebar_fill_color': 'E5507E', 'profile_text_color': '362720', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1109624680099577857/vZDDnSQA_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1109624680099577857/vZDDnSQA_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/190871311/1546491054', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Campana,"(-58.979479, -34.214108)"
992,,2019-04-12 23:53:29.000,,1.11685186594005e+18,1.11685186594005e+18,es,"{'id': '088bd1671a2e601a', 'url': 'https://api.twitter.com/1.1/geo/id/088bd1671a2e601a.json', 'place_type': 'city', 'name': 'Naucalpan de Juárez', 'full_name': 'Naucalpan de Juárez, México', 'country_code': 'MX', 'country': 'México', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-99.413769, 19.412031], [-99.413769, 19.535557], [-99.207087, 19.535557], [-99.207087, 19.412031]]]}, 'attributes': {}}","Quien soy yo para decirle “No” a una deliciosa hamburguesa, que además me están invitando 🤔😂","{'id': 170062278, 'id_str': '170062278', 'name': 'Lily Cabrera', 'screen_name': 'LiLyLOveit', 'location': 'Ciudad Satelite ', 'url': 'https://www.facebook.com/Mktrrpp/', 'description': 'Una persona que excede los limites de lo normal pocas veces para bien.❤️', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 969, 'friends_count': 1098, 'listed_count': 1, 'favourites_count': 7735, 'statuses_count': 19585, 'created_at': 'Fri Jul 23 21:15:04 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EDECE9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F9DCFA', 'profile_text_color': '3DDBB6', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1116273324336635905/FWLvYMsj_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1116273324336635905/FWLvYMsj_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/170062278/1539586722', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",México,Naucalpan de Juárez,"(-99.413769, 19.412031)"
993,,2019-04-12 23:53:38.000,,1.1168519044563476e+18,1.1168519044563476e+18,es,"{'id': '01bdcd88529c1365', 'url': 'https://api.twitter.com/1.1/geo/id/01bdcd88529c1365.json', 'place_type': 'city', 'name': 'Urbanizacion Manaure', 'full_name': 'Urbanizacion Manaure, Venezuela', 'country_code': 'VE', 'country': 'Venezuela', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-70.209114, 11.636051], [-70.209114, 11.664484], [-70.187813, 11.664484], [-70.187813, 11.636051]]]}, 'attributes': {}}","@sssstiven 5 tazas de agua, a fuego lti, cuando se ha secado fuego bajito y lo tas unos 10 min y te queda un arroz perfecto.","{'id': 365834499, 'id_str': '365834499', 'name': 'santre30', 'screen_name': 'santre30', 'location': None, 'url': None, 'description': 'Virgencita Divina Pastora cubre con tu manto a Vzla y a los Vzolanos', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 111, 'friends_count': 793, 'listed_count': 0, 'favourites_count': 944, 'statuses_count': 3158, 'created_at': 'Thu Sep 01 02:52:07 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1056710185098588161/0gXkCuMx_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1056710185098588161/0gXkCuMx_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/365834499/1508758344', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Venezuela,Urbanizacion Manaure,"(-70.209114, 11.636051)"
994,,2019-04-12 23:53:39.000,,1.1168519065996288e+18,1.1168519065996288e+18,es,"{'id': '0ac8a42f23e8f736', 'url': 'https://api.twitter.com/1.1/geo/id/0ac8a42f23e8f736.json', 'place_type': 'city', 'name': 'Puebla', 'full_name': 'Puebla, México', 'country_code': 'MX', 'country': 'México', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-98.289206, 18.83765], [-98.289206, 19.226809], [-98.019327, 19.226809], [-98.019327, 18.83765]]]}, 'attributes': {}}",Quiero un helado MOYO 🍦☹️,"{'id': 478298366, 'id_str': '478298366', 'name': 'Andrea V.', 'screen_name': 'andrea_velzquez', 'location': 'Puebla, México', 'url': 'https://www.facebook.com/profile.php?id=1213526205', 'description': 'Amante de lo verdadero y real. 💕🍃🐘', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 411, 'friends_count': 283, 'listed_count': 0, 'favourites_count': 2459, 'statuses_count': 17117, 'created_at': 'Mon Jan 30 03:57:07 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FAF7F8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '000000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1105309873078718469/WvWcd1jN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1105309873078718469/WvWcd1jN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/478298366/1554539040', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",México,Puebla,"(-98.289206, 18.83765)"
995,,2019-04-12 23:53:52.000,,1.116851960810963e+18,1.116851960810963e+18,es,"{'id': '004104c122aeebbd', 'url': 'https://api.twitter.com/1.1/geo/id/004104c122aeebbd.json', 'place_type': 'city', 'name': 'Moreno', 'full_name': 'Moreno, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-58.890754, -34.686158], [-58.890754, -34.514502], [-58.713981, -34.514502], [-58.713981, -34.686158]]]}, 'attributes': {}}",sed de vino,"{'id': 3178008131, 'id_str': '3178008131', 'name': 'nico\U0001f92f', 'screen_name': 'Niiicogonzalez1', 'location': 'Moreno, Argentina', 'url': None, 'description': '17. 💙💛💙', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 459, 'friends_count': 585, 'listed_count': 1, 'favourites_count': 14392, 'statuses_count': 32337, 'created_at': 'Fri Apr 17 20:51:33 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1095727120108699648/bx_a1mO1_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1095727120108699648/bx_a1mO1_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3178008131/1547519470', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Moreno,"(-58.890754, -34.686158)"
996,,2019-04-12 23:53:52.000,,1.1168519612430828e+18,1.1168519612430828e+18,es,"{'id': '018f1cde6bad9747', 'url': 'https://api.twitter.com/1.1/geo/id/018f1cde6bad9747.json', 'place_type': 'city', 'name': 'Ciudad Autónoma de Buenos Aires', 'full_name': 'Ciudad Autónoma de Buenos Aires, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-58.531792, -34.674453], [-58.531792, -34.534177], [-58.353494, -34.534177], [-58.353494, -34.674453]]]}, 'attributes': {}}","@Gabrielluislio 🤢🤮
Para merienda: siempre mate cocido con galletas marineras, nunca Amarulla","{'id': 468756160, 'id_str': '468756160', 'name': 'Gustavo Pecoraro 🏳️\u200d🌈', 'screen_name': 'gustavopecoraro', 'location': 'Ciudad Autónoma de Buenos Aires, Argentina', 'url': 'https://www.instagram.com/gustavopecoraro/', 'description': 'Escritor, periodista, poeta y guionista. Integro la red de podcasts de El Vahído. Vivo con VIH y soy feliz. Puto troskokuka. NO USO FACEBOOK (+18) 🏳️\u200d🌈', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 11489, 'friends_count': 12506, 'listed_count': 97, 'favourites_count': 22535, 'statuses_count': 26884, 'created_at': 'Thu Jan 19 21:47:58 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '981CEB', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1086382592792977408/0s7PI3_W_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1086382592792977408/0s7PI3_W_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/468756160/1553014749', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Ciudad Autónoma de Buenos Aires,"(-58.531792, -34.674453)"
997,,2019-04-12 23:53:55.000,,1.1168519763089162e+18,1.1168519763089162e+18,es,"{'id': '01df29355ffa0d6b', 'url': 'https://api.twitter.com/1.1/geo/id/01df29355ffa0d6b.json', 'place_type': 'city', 'name': 'Santa Rosa', 'full_name': 'Santa Rosa, Argentina', 'country_code': 'AR', 'country': 'Argentina', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-64.338104, -36.662555], [-64.338104, -36.575113], [-64.247851, -36.575113], [-64.247851, -36.662555]]]}, 'attributes': {}}",Se anticipó y me trajo un huevo de pascua 😂,"{'id': 932231617, 'id_str': '932231617', 'name': 'Eliana 💚.', 'screen_name': 'EliiGarciaa3', 'location': 'La Pampa, Argentina', 'url': 'https://www.instagram.com/eliighiglione/', 'description': '🌕🌖🌗🌘🌑🌒🌓🌔🌕', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1546, 'friends_count': 385, 'listed_count': 6, 'favourites_count': 10, 'statuses_count': 62617, 'created_at': 'Wed Nov 07 14:51:59 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '551133', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112455003866914816/iRnfn1MH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112455003866914816/iRnfn1MH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/932231617/1552889045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Argentina,Santa Rosa,"(-64.338104, -36.662555)"
