,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías
65,65,124,144,2019-04-10 07:39:33.000,1.1158819900189572e+18,1.1158819900189572e+18,es,"{'id': 'c396c282250e2106', 'url': 'https://api.twitter.com/1.1/geo/id/c396c282250e2106.json', 'place_type': 'city', 'name': 'Manresa', 'full_name': 'Manresa, Espanya', 'country_code': 'ES', 'country': 'Espanya', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.769524, 41.688129], [1.769524, 41.758331], [1.8750019999999998, 41.758331], [1.8750019999999998, 41.688129]]]}, 'attributes': {}}","Buenos días he subido un nuevo vídeo en mi canal con usos del aceite del Árbol del te.
Espero que os guste y feliz… https://t.co/urZyd9heLP",josennacanal,Espanya,Manresa,"(1.769524, 41.688129)",Cataluña,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,['Grasas y aceites']
66,66,126,146,2019-04-10 07:44:39.000,1.1158832742688154e+18,1.1158832742688154e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}",@allymcbeer_ Esa soy yo con la cebolla de las banderillas 🤢,Ana,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,['cebolla'],26.0,5.3,0.0,1.125,0.0,1.8,['Vegetales']
67,67,127,147,2019-04-10 07:46:57.000,1.1158838531288392e+18,1.1158838531288392e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","*DELICIAS DE ESPINACAS Y PASAS*
▫️▫️▫️▫️▫️▫️▫️▫️▫️▫️ 
Buenos días chic@s hoy os traigo otra #deliciasconnati ! Muy… https://t.co/IzaZq9PGMD",Nati,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,"['ESPINACAS', 'PASAS']",319.0,71.24,0.99,4.85,0.0,8.34,"['Vegetales', 'Frutas']"
68,68,130,154,2019-04-10 07:51:12.000,1.1158849242743808e+18,1.1158849242743808e+18,es,"{'id': 'fb06c9d1cd9f5c4e', 'url': 'https://api.twitter.com/1.1/geo/id/fb06c9d1cd9f5c4e.json', 'place_type': 'city', 'name': 'Lora de Estepa', 'full_name': 'Lora de Estepa, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.8420369999999995, 37.232924], [-4.8420369999999995, 37.298802], [-4.790082, 37.298802], [-4.790082, 37.232924]]]}, 'attributes': {}}","OMELET DE ESPINACAS Y JAMÓN

🔸Ingredientes:
1 manojo de espinacas
4 huevos
4 rebanadas de jamón de pavo
4 rebanadas… https://t.co/CE9ZWeoRHz",Vanessa,España,Lora de Estepa,"(-4.8420369999999995, 37.232924)",Andalucía,yes,"['huevo', 'jamón', 'pavo', 'espinacas']",610.0,2.44,37.05,65.46,534.0,1.84,"['Productos lacteos', 'Carnes', 'Productos avicolas', 'Vegetales']"
69,69,131,155,2019-04-10 07:51:56.000,1.1158851097968558e+18,1.1158851097968558e+18,es,"{'id': '4ef6d3f54fc946f0', 'url': 'https://api.twitter.com/1.1/geo/id/4ef6d3f54fc946f0.json', 'place_type': 'city', 'name': 'Santa Lucía de Tirajana', 'full_name': 'Santa Lucía de Tirajana, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.553822, 27.805868], [-15.553822, 27.948712], [-15.406329, 27.948712], [-15.406329, 27.805868]]]}, 'attributes': {}}",51 cumple el pavo este hoy https://t.co/WQEo5pJvwW,Oasis,España,Santa Lucía de Tirajana,"(-15.553822, 27.805868)",Islas Canarias,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,['Productos avicolas']
70,70,133,157,2019-04-10 07:55:03.000,1.115885891443155e+18,1.115885891443155e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","A ver, tendremos tortilla de patatas y lentejas, pero información libre y de calidad, pues puede que no tanta.",Taramona,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['patatas', 'lentejas', 'tortilla de patatas', 'tortilla']",1167.0,113.96,55.81,50.73,529.0,16.0,"['Vegetales', 'Legumbres', 'Productos avicolas', 'Productos avícolas']"
71,71,136,160,2019-04-10 07:56:49.000,1.1158863366811524e+18,1.1158863366811524e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",@Trulli_UB 🤣🤣🤣🤣 muchas veces las respuestas de la gente son la salsa del Twitter 🤣🤣🤣🤣🤣🤣,Andrés,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['salsa'],99.455,9.52,16.04,3.93,18.06,1.14,['Sopas']
72,72,137,161,2019-04-10 07:59:30.000,1.1158870109406904e+18,1.1158870109406904e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Significa q el Nesquik necesita estos productos para sobrepasar al ColaCao, él sólo no puede... (Pago por conseguir… https://t.co/wvkXv5vpVN",Osquit,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['Nesquik', 'ColaCao']",759.0,235.2,6.0,11.6,0.0,15.0,"['Dulces', 'Dulces']"
73,73,141,165,2019-04-10 08:02:36.000,1.1158877927799316e+18,1.1158877927799316e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",¿Cómo se dice? ¿Vichyssoise o vichisuá? ¿Bouillabaisse o bullabesa? ¿A qué esperáis para mutilar sushi o ramen?,Lara,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,"['ramen', 'sushi']",579.0,155.9,32.42,24.3,3.0,3.1,"['Cereales y derivados', 'Pescado, moluscos y marisco']"
74,74,142,166,2019-04-10 08:05:04.000,1.1158884145896284e+18,1.1158884145896284e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","@CasviFactory Mantener ritos por la pasta que mueven...
Como el Halloween yanqui
Si cada cual se vistiera a sí mism… https://t.co/cHZ9ZRIkyy",CapitanRepública,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
75,75,143,167,2019-04-10 08:06:14.000,1.1158887052633457e+18,1.1158887052633457e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Miércoles de arroz en #valdi
——-
#platodeldia #hermanosvaldivieso #valdiviesomadrid #arganzuela #embajadores… https://t.co/jyurlV3TP8",Hermanos,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['arroz', 'coles']",423.0,174.54,1.8,11.3,0.0,4.4,"['Cereales y derivados', 'Vegetales']"
76,76,145,169,2019-04-10 08:06:45.000,1.1158888379081482e+18,1.1158888379081482e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",¡¡Prueba superada!! Tras tres días de comer exclusivamente arroz blanco con jamón york y doscientos litros de Aquar… https://t.co/uDp4VyIGqa,Jess,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['jamón', 'arroz']",706.0,172.2,23.5,35.8,84.0,0.2,"['Carnes', 'Cereales y derivados']"
77,77,146,170,2019-04-10 08:07:11.000,1.1158889450475274e+18,1.1158889450475274e+18,es,"{'id': '9166928a36646e24', 'url': 'https://api.twitter.com/1.1/geo/id/9166928a36646e24.json', 'place_type': 'city', 'name': 'Molina de Segura', 'full_name': 'Molina de Segura, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.273449, 38.001554], [-1.273449, 38.271479], [-1.131438, 38.271479], [-1.131438, 38.001554]]]}, 'attributes': {}}",todos con el nesquik y el colacao pero nadie piensa en los que nos tomamos la leche sola :(,angel,España,Molina de Segura,"(-1.273449, 38.001554)",Murcia,yes,"['leche', 'nesquik', 'colacao']",824.0,239.9,9.8,14.66,14.0,15.0,"['Productos lacteos', 'Dulces', 'Dulces']"
78,78,148,173,2019-04-10 08:07:38.000,1.115889058796974e+18,1.115889058796974e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","@Sergisaju @Elisenda66 Fácil, ver fútbol en él sofá, al lado de una barra de fuet y cerveza.
Todo Mediterráneo 👍",Toquem,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas']
79,79,152,178,2019-04-10 08:08:55.000,1.1158893814983434e+18,1.1158893814983434e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Las mejores torrijas de Madrid: del Horno San Onofre a La Malaje o La Oriental https://t.co/jGQW5RDJWC,Ana,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']"
80,80,154,180,2019-04-10 08:09:34.000,1.1158895454956298e+18,1.1158895454956298e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Comerme un bocadillo de pinchos que se le salga la mayonesa por los 2 laos.,jesus,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['mayonesa'],298.0,10.8,28.1,1.0,50.0,0.0,['Grasas y aceites']
81,81,158,186,2019-04-10 08:17:28.000,1.1158915337173524e+18,1.1158915337173524e+18,es,"{'id': '358220cb0584bbe3', 'url': 'https://api.twitter.com/1.1/geo/id/358220cb0584bbe3.json', 'place_type': 'city', 'name': 'Cádiz', 'full_name': 'Cádiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.317663, 36.441775], [-6.317663, 36.543179], [-6.225463, 36.543179], [-6.225463, 36.441775]]]}, 'attributes': {}}","@Ceecu De oliva si pero de girasol no, aqui lo que ceis e unos rasista",Lobo,España,Cádiz,"(-6.317663, 36.441775)",Andalucía,yes,['girasol'],574.0,40.0,86.0,54.0,0.0,2.7,['Grasas y aceites']
82,82,166,197,2019-04-10 08:28:50.000,1.1158943955203972e+18,1.1158943955203972e+18,es,"{'id': 'ffb7261abbaa67ed', 'url': 'https://api.twitter.com/1.1/geo/id/ffb7261abbaa67ed.json', 'place_type': 'city', 'name': 'Dos Hermanas', 'full_name': 'Dos Hermanas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.06368, 37.1481], [-6.06368, 37.361766], [-5.8836569999999995, 37.361766], [-5.8836569999999995, 37.1481]]]}, 'attributes': {}}",@Paulagonzzzalez 😂😂😂 el Monster puede que sí pero la pizza no,Gonzalo,España,Dos Hermanas,"(-6.06368, 37.1481)",Andalucía,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida']
83,83,169,201,2019-04-10 08:35:39.000,1.11589610774016e+18,1.11589610774016e+18,es,"{'id': 'ffb7261abbaa67ed', 'url': 'https://api.twitter.com/1.1/geo/id/ffb7261abbaa67ed.json', 'place_type': 'city', 'name': 'Dos Hermanas', 'full_name': 'Dos Hermanas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.06368, 37.1481], [-6.06368, 37.361766], [-5.8836569999999995, 37.361766], [-5.8836569999999995, 37.1481]]]}, 'attributes': {}}",@Paulagonzzzalez Hombre la pizza del día anterior entra sola y con un Monster ni te cuento...😂😂😂,Gonzalo,España,Dos Hermanas,"(-6.06368, 37.1481)",Andalucía,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida']
84,84,172,204,2019-04-10 08:41:26.000,1.1158975668042876e+18,1.1158975668042876e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@mahn La sardina pa' cuando. A veces, abreviar es liarla parda. By the way, ¡cúanto echo de menos Murcia!",Marisol,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['sardina'],140.0,0.0,7.5,18.1,100.0,0.0,"['Pescado, moluscos y marisco']"
85,85,173,205,2019-04-10 08:41:28.000,1.1158975725000828e+18,1.1158975725000828e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@franwi94 Porque la tarta que tienes que hacer es de queso fria o de limón ya te la haré algun día yo,Iago,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['queso', 'tarta']",851.0,49.71,54.2,40.97000000000001,175.7,1.2,"['Productos lacteos', 'Dulces']"
86,86,175,207,2019-04-10 08:42:28.000,1.1158978240996106e+18,1.1158978240996106e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Avisei que chegou a fruta a oficina e engadín a seguinte imaxe. Levo escarallado da risa igual 20 minutos. Son idio… https://t.co/jETai3yaRu,David,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['fruta'],107.0,50.0,0.1,0.9,0.0,1.1,['Frutas']
87,87,179,214,2019-04-10 08:51:24.000,1.1159000715754578e+18,1.1159000715754578e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Queréis sorprenderos d lo versátil q puede llegar a ser la Miel... #SG19 , pabellón 4 stand A42 d @Avilaautentica1 . A las 11",La,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['Miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces']
88,88,180,217,2019-04-10 08:51:54.000,1.1159001977066536e+18,1.1159001977066536e+18,es,"{'id': '6cd24d59ee4dfbab', 'url': 'https://api.twitter.com/1.1/geo/id/6cd24d59ee4dfbab.json', 'place_type': 'city', 'name': 'Valverde del Camino', 'full_name': 'Valverde del Camino, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.8619509999999995, 37.493072], [-6.8619509999999995, 37.630892], [-6.580483, 37.630892], [-6.580483, 37.493072]]]}, 'attributes': {}}",Cuando en el Mercadona vas al pasillo del chocolate y los dulces https://t.co/RR683Dg6cC,Plácido,España,Valverde del Camino,"(-6.8619509999999995, 37.493072)",Andalucía,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces']
89,89,182,221,2019-04-10 08:54:22.000,1.1159008206739702e+18,1.1159008206739702e+18,es,"{'id': 'b8052126b35ceba1', 'url': 'https://api.twitter.com/1.1/geo/id/b8052126b35ceba1.json', 'place_type': 'city', 'name': 'Sanlúcar de Barrameda', 'full_name': 'Sanlúcar de Barrameda, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.396672, 36.702279], [-6.396672, 36.907201], [-6.203069, 36.907201], [-6.203069, 36.702279]]]}, 'attributes': {}}","Compra #pescado y #marisco de la plaza y te lo preparamos...

Parking de la Calzada 2 horas gratis si consumes míni… https://t.co/6sh6T9fSsf",Bodegas,España,Sanlúcar de Barrameda,"(-6.396672, 36.702279)",Andalucía,yes,['pescado'],96.0,0.0,1.6,20.1,53.6,0.0,"['Pescado, moluscos y marisco']"
90,90,186,226,2019-04-10 08:58:12.000,1.115901785804243e+18,1.115901785804243e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",No sabía que en el Burger King había vino?!????,Belen,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas']
91,91,187,228,2019-04-10 09:00:42.000,1.115902414773805e+18,1.115902414773805e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}","🍷¿Te gusta el #vino? Carniceria #CasaRoselló te ofrece Castaño Colección Cepas Viejas, un vino tinto de la D.O.… https://t.co/LQJ99sGJ3P",Centro,España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes,"['vino', 'vino tinto']",142.0,0.6,0.0,0.46,0.0,0.0,"['Bebidas Alcoholicas', 'Bebidas Alcoholicas']"
92,92,191,236,2019-04-10 09:06:57.000,1.1159039877887264e+18,1.1159039877887264e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Hay torrijas en la cafetería de las prácticas. Oremos hermanos por el milagro. https://t.co/SWeZvD9w6t,Aitor,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['cafe', 'torrija', 'torrijas']",510.0,39.06999999999999,34.3654,11.82,184.0,2.0,"['Bebidas', 'Cereales y derivados', 'Cereales y derivados']"
93,93,192,237,2019-04-10 09:09:03.000,1.1159045136747644e+18,1.1159045136747644e+18,es,"{'id': '784afb5cec6a070a', 'url': 'https://api.twitter.com/1.1/geo/id/784afb5cec6a070a.json', 'place_type': 'city', 'name': 'Tiana', 'full_name': 'Tiana, Espanya', 'country_code': 'ES', 'country': 'Espanya', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.246668, 41.471162], [2.246668, 41.504731], [2.291634, 41.504731], [2.291634, 41.471162]]]}, 'attributes': {}}","buenos días bollo de crema, que hagas muchisimas cosas guays hoy 💛 @raoulvazquez",jilan,Espanya,Tiana,"(2.246668, 41.471162)",Cataluña,yes,['crema'],159.0,22.3,5.36,4.9,120.0,0.3,['Productos lacteos']
94,94,197,242,2019-04-10 09:10:46.000,1.1159049480579112e+18,1.1159049480579112e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}","Hacer un pedido en @pccomponentes Y que te envíen chuches es 😍😍😍 
#PcComponentes
#AsesoríaSantarén… https://t.co/DLb54oSWw0",LaURa,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,['chuches'],389.0,190.0,0.0,0.4,0.0,0.0,['Dulces']
95,95,202,247,2019-04-10 09:12:40.000,1.1159054229621024e+18,1.1159054229621024e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}",la mantequilla huele a pota q asco hermano,The,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,['mantequilla'],503.0,0.0,55.1,3.3,106.0,0.0,['Productos lacteos']
96,96,203,249,2019-04-10 09:14:58.000,1.115906002040365e+18,1.115906002040365e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@SchrodingerGata Creo que generalizar que eso es el islam porque ese pavo haga ese tutorial es un argumento bastant… https://t.co/yH5RFZh6dF,Juanjo,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pavo'],119.0,0.0,2.86,21.77,65.0,0.0,['Productos avicolas']
97,97,204,251,2019-04-10 09:17:48.000,1.1159067149419602e+18,1.1159067149419602e+18,es,"{'id': '81b394f2fd369fbd', 'url': 'https://api.twitter.com/1.1/geo/id/81b394f2fd369fbd.json', 'place_type': 'city', 'name': 'Torrent', 'full_name': 'Torrent, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.617084, 39.386959], [-0.617084, 39.449597], [-0.435364, 39.449597], [-0.435364, 39.386959]]]}, 'attributes': {}}",@xsoyunaprincesa La paella valenciana solo se llama paella valenciana fuera de Valencia ..... En Valencia es simplemente una paella.,des,España,Torrent,"(-0.617084, 39.386959)",Cataluña,yes,['paella'],173.0,17.44,5.74,12.37,44.81,0.5,['Cereales y derivados']
98,98,213,262,2019-04-10 09:22:49.000,1.1159079796294738e+18,1.1159079796294738e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}",@Puentiferario Yo siento como que está cuaresma se ha olvidado lo importante y un halo de negativismo y mala leche invade a gran parte.,Aida,España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
