,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías
115,115,232,295,2019-04-14 10:22:23.000,1.117372522067112e+18,1.117372522067112e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",Comienza nuevo plan nutricional #Liliana que se une a nuestro #reto 💪🏻 #Herbalife #Batido #Formula1 #Chocolate… https://t.co/1ZDv4JKN9s,Isa,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,"['Chocolate', 'Batido']",373.33,80.53999999999998,32.17,9.04,25.0,2.13,"['Dulces', 'Productos lacteos']"
116,116,233,296,2019-04-14 10:23:36.000,1.1173728253529866e+18,1.1173728253529866e+18,es,"{'id': '7974acce42d034d5', 'url': 'https://api.twitter.com/1.1/geo/id/7974acce42d034d5.json', 'place_type': 'city', 'name': 'Santa Cruz de Tenerife', 'full_name': 'Santa Cruz de Tenerife, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.343595, 28.409769], [-16.343595, 28.589393], [-16.119363, 28.589393], [-16.119363, 28.409769]]]}, 'attributes': {}}",Estimado Chigüesquero. Diríjase el lunes 22 a las dependencias del ayuntamiento con un garrafón de vino y 200€ en s… https://t.co/vjBUMUpfkH,el,España,Santa Cruz de Tenerife,"(-16.343595, 28.409769)",Islas Canarias,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas']
117,117,234,297,2019-04-14 10:23:52.000,1.1173728956746876e+18,1.1173728956746876e+18,es,"{'id': 'cb8a127ab435e522', 'url': 'https://api.twitter.com/1.1/geo/id/cb8a127ab435e522.json', 'place_type': 'city', 'name': 'Illescas', 'full_name': 'Illescas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.913754, 40.08937], [-3.913754, 40.177295], [-3.771153, 40.177295], [-3.771153, 40.08937]]]}, 'attributes': {}}",Desde hoy Domingo y hasta el próximo Jueves puedes saciar tus ganas de #pizza con esta pedazo de #oferta que tenemo… https://t.co/PYi10KNprH,name,España,Illescas,"(-3.913754, 40.08937)",Castilla la Mancha,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida']
118,118,235,298,2019-04-14 10:25:16.000,1.1173732455635928e+18,1.1173732455635928e+18,es,"{'id': 'd860f3cf3473a352', 'url': 'https://api.twitter.com/1.1/geo/id/d860f3cf3473a352.json', 'place_type': 'city', 'name': 'Villa del Río', 'full_name': 'Villa del Río, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.331412, 37.953103], [-4.331412, 38.01252], [-4.259517, 38.01252], [-4.259517, 37.953103]]]}, 'attributes': {}}",@pkjmmyg Yo lleno el tazón de leche pero termino comiéndome los cereales solos🙃😂,Alba,España,Villa del Río,"(-4.331412, 37.953103)",Andalucía,yes,"['leche', 'cereales']",253.08,82.825,6.65,10.87,14.0,4.88,"['Productos lacteos', 'Cereales y derivados']"
119,119,242,305,2019-04-14 10:31:10.000,1.1173747300493272e+18,1.1173747300493272e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Hoy hay tarta tiramisú en Martínacocina.
@BarbyBerdullas #martinacocina #comidasaludable #hechoconamor #rastro… https://t.co/teYQqFyebP",MartinaCocina,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['tarta'],401.0,49.2,20.2,5.2,101.3,1.2,['Dulces']
120,120,245,309,2019-04-14 10:32:30.000,1.1173750679676968e+18,1.1173750679676968e+18,es,"{'id': '4a48243dbd8e054f', 'url': 'https://api.twitter.com/1.1/geo/id/4a48243dbd8e054f.json', 'place_type': 'city', 'name': 'Leganés', 'full_name': 'Leganés, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.818156, 40.292663], [-3.818156, 40.365135], [-3.721019, 40.365135], [-3.721019, 40.292663]]]}, 'attributes': {}}","@AvispaEs @JASerantes Que puto crack, harina to Jajajaja 👏👏👏👏👏",Angel,España,Leganés,"(-3.818156, 40.292663)",Madrid,yes,['harina'],333.0,71.5,0.0,10.0,0.0,3.5,['Cereales y derivados']
121,121,247,311,2019-04-14 10:34:32.000,1.1173755808888996e+18,1.1173755808888996e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Me cago en la leche,gilbén,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
122,122,250,316,2019-04-14 10:37:18.000,1.1173762755790112e+18,1.1173762755790112e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}",Me como ese Baby con patatas...Con El incluido por supuestoooo!!!😋,Stere,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,['patatas'],538.0,49.5,34.9,6.5,0.0,4.0,['Vegetales']
123,123,251,317,2019-04-14 10:37:21.000,1.1173762890635716e+18,1.1173762890635716e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","🌱 Torrijas al horno 🌱. Llega la semana santa y ya están en todas las pastelerías las torrijas, un postre sencillísi… https://t.co/kv0OaBpCtT",tuespaciodenutricion,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']"
124,124,252,318,2019-04-14 10:37:59.000,1.117376447713284e+18,1.117376447713284e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",Hacer pasta para 2 @LidiaJimenezR1,Stream,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
125,125,253,319,2019-04-14 10:38:47.000,1.1173766500172228e+18,1.1173766500172228e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@rayocopa Hola! en la CCVK (C/Enrique Velasco 21) encontrarás casi todo. Además podrás tomarte una cerveza artesana a nuestra salud jeje.,Vallecas,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['cerveza'],42.0,3.12,0.0,0.5,0.0,0.0,['Bebidas Alcoholicas']
126,126,254,320,2019-04-14 10:40:38.000,1.1173771154632212e+18,1.1173771154632212e+18,es,"{'id': 'a9530eb697d5ceca', 'url': 'https://api.twitter.com/1.1/geo/id/a9530eb697d5ceca.json', 'place_type': 'city', 'name': 'Torrelavega', 'full_name': 'Torrelavega, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.0819469999999995, 43.300475], [-4.0819469999999995, 43.38173], [-4.001953, 43.38173], [-4.001953, 43.300475]]]}, 'attributes': {}}","En el Ferial , feria de plantas y árboles, comprando para plantar las lechugas y tomates de las ensaladas de este v… https://t.co/0AVVEhiX5l",Jose,España,Torrelavega,"(-4.0819469999999995, 43.300475)",Cantabria,yes,"['tomates', 'lechuga']",35.0,4.9,0.7,2.02,0.0,2.6,"['Vegetales', 'Vegetales']"
127,127,256,322,2019-04-14 10:43:17.000,1.1173777808183008e+18,1.1173777808183008e+18,es,"{'id': '0df6ac4d361d4e0e', 'url': 'https://api.twitter.com/1.1/geo/id/0df6ac4d361d4e0e.json', 'place_type': 'city', 'name': 'Vigo', 'full_name': 'Vigo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]}, 'attributes': {}}",@xenixenita yo tambien tengo leche condensada quieres jeje.. besitos,alex,España,Vigo,"(-8.916355, 42.12938)",Galicia,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
128,128,257,324,2019-04-14 10:43:35.000,1.1173778582032672e+18,1.1173778582032672e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","@abn @ieeeh @BeyondMeat Es que ya te lo he dicho antes, puedes comer carne perfectamente sin haber promovido con el… https://t.co/SCkqqLFhth",Angel,Spain,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes']
129,129,260,327,2019-04-14 10:44:45.000,1.117378151842222e+18,1.117378151842222e+18,es,"{'id': '9e6a1e068c830c22', 'url': 'https://api.twitter.com/1.1/geo/id/9e6a1e068c830c22.json', 'place_type': 'city', 'name': 'Cuenca', 'full_name': 'Cuenca, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.355137, 39.826404], [-2.355137, 40.521563], [-1.6973479999999999, 40.521563], [-1.6973479999999999, 39.826404]]]}, 'attributes': {}}",Hoy como macarrones con tomatico y estoy feliz,María,España,Cuenca,"(-2.355137, 39.826404)",Castilla la Mancha,yes,['macarrones'],203.0,21.46,9.4,7.94,17.0,1.1,['Cereales y derivados']
130,130,262,329,2019-04-14 10:46:42.000,1.1173786395098276e+18,1.1173786395098276e+18,es,"{'id': 'c9f6408fbe911554', 'url': 'https://api.twitter.com/1.1/geo/id/c9f6408fbe911554.json', 'place_type': 'city', 'name': 'Portugalete', 'full_name': 'Portugalete, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.038428, 43.305045], [-3.038428, 43.332271], [-3.007113, 43.332271], [-3.007113, 43.305045]]]}, 'attributes': {}}",@Marian_divina @AthleticClub @RayoVallecano Lo mismo té deseo!!! 🤪🤪🤪,uf,España,Portugalete,"(-3.038428, 43.305045)",Pais Vasco,yes,['té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas']
131,131,263,330,2019-04-14 10:49:03.000,1.117379233964286e+18,1.117379233964286e+18,es,"{'id': 'dd1c4d12c00a71c7', 'url': 'https://api.twitter.com/1.1/geo/id/dd1c4d12c00a71c7.json', 'place_type': 'city', 'name': 'Aldeamayor de San Martín', 'full_name': 'Aldeamayor de San Martín, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.705812, 41.490739], [-4.705812, 41.569013], [-4.576438, 41.569013], [-4.576438, 41.490739]]]}, 'attributes': {}}",Cuando tienes la facilidad de palabra de mi culo y acabas diciendo en antena que los aficionados se hidratan con chocolate con churros...,elconejodelaloles,España,Aldeamayor de San Martín,"(-4.705812, 41.490739)",Castilla y León,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces']
132,132,264,331,2019-04-14 10:49:52.000,1.1173794394850222e+18,1.1173794394850222e+18,es,"{'id': '342f9faf7392d4ce', 'url': 'https://api.twitter.com/1.1/geo/id/342f9faf7392d4ce.json', 'place_type': 'city', 'name': 'Logroño', 'full_name': 'Logroño, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.542232, 42.429049], [-2.542232, 42.519984], [-2.341476, 42.519984], [-2.341476, 42.429049]]]}, 'attributes': {}}",Solomillo Wellington con Roquefort #roquefort #wellington #solomillowellington #solomillo en Logroño https://t.co/tVJroEAVyk,Aitor,España,Logroño,"(-2.542232, 42.429049)",La Rioja,yes,"['solomillo', 'roquefort']",485.0,0.0,37.9,36.4,172.0,0.0,"['Carnes', 'Productos lacteos']"
133,133,267,335,2019-04-14 10:53:16.000,1.1173802942507704e+18,1.1173802942507704e+18,es,"{'id': '715325aceccc7851', 'url': 'https://api.twitter.com/1.1/geo/id/715325aceccc7851.json', 'place_type': 'city', 'name': 'Sabadell', 'full_name': 'Sabadell, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.046492, 41.506472], [2.046492, 41.591238], [2.150242, 41.591238], [2.150242, 41.506472]]]}, 'attributes': {}}","@MrJobox Que molleja e frito, a ese se le entrompa en cayapa sin previo aviso",Yoel,España,Sabadell,"(2.046492, 41.506472)",Cataluña,yes,['molleja'],132.0,0.0,7.8,15.3,260.0,0.0,['Productos avicolas']
134,134,268,336,2019-04-14 10:53:48.000,1.1173804291353476e+18,1.1173804291353476e+18,es,"{'id': '3d1dc8e17f1e931d', 'url': 'https://api.twitter.com/1.1/geo/id/3d1dc8e17f1e931d.json', 'place_type': 'city', 'name': 'Valdemorillo', 'full_name': 'Valdemorillo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.128082, 40.441208], [-4.128082, 40.572316], [-3.99221, 40.572316], [-3.99221, 40.441208]]]}, 'attributes': {}}",@pabloojedaj Relación directa entre absorción y bacterias lácticas activas y vivas en la leche y el queso. Se sabe algo de esto?,JL,España,Valdemorillo,"(-4.128082, 40.441208)",Madrid,yes,"['queso', 'leche']",515.0,5.21,37.8,38.83000000000001,88.4,0.0,"['Productos lacteos', 'Productos lacteos']"
135,135,269,338,2019-04-14 10:54:07.000,1.1173805066461308e+18,1.1173805066461308e+18,es,"{'id': '7974acce42d034d5', 'url': 'https://api.twitter.com/1.1/geo/id/7974acce42d034d5.json', 'place_type': 'city', 'name': 'Santa Cruz de Tenerife', 'full_name': 'Santa Cruz de Tenerife, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.343595, 28.409769], [-16.343595, 28.589393], [-16.119363, 28.589393], [-16.119363, 28.409769]]]}, 'attributes': {}}",@FrayJosepho Este tío es un hijo de fruta. Fuera de mi tierra. Me da mucho asco.,manoli,España,Santa Cruz de Tenerife,"(-16.343595, 28.409769)",Islas Canarias,yes,['fruta'],107.0,50.0,0.1,0.9,0.0,1.1,['Frutas']
136,136,270,339,2019-04-14 10:54:29.000,1.1173805974402948e+18,1.1173805974402948e+18,es,"{'id': 'd84973286cfd241b', 'url': 'https://api.twitter.com/1.1/geo/id/d84973286cfd241b.json', 'place_type': 'city', 'name': 'Móstoles', 'full_name': 'Móstoles, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.945389, 40.285747], [-3.945389, 40.35406], [-3.841063, 40.35406], [-3.841063, 40.285747]]]}, 'attributes': {}}",Hay dos tipos de chocolate: el chocolate y el chocolate blanco.,,España,Móstoles,"(-3.945389, 40.285747)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces']
137,137,272,341,2019-04-14 10:58:23.000,1.1173815808535348e+18,1.1173815808535348e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@NTKOG @patigosalvez Si te fijas las preguntas del CIS o cualquier estufio sociológico también están “a huevo” incl… https://t.co/OP62MPdoeX,Victoriano,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos']
138,138,274,343,2019-04-14 10:59:01.000,1.117381739259863e+18,1.117381739259863e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","@EOVeoBares Ah, pensé que la sopa llevaba también bacalao.",Ana,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['sopa'],321.0,58.24,4.34,10.99,74.0,2.2,['Sopas']
139,139,275,344,2019-04-14 10:59:15.000,1.1173817973132412e+18,1.1173817973132412e+18,es,"{'id': '5b4f1e96df07d17d', 'url': 'https://api.twitter.com/1.1/geo/id/5b4f1e96df07d17d.json', 'place_type': 'city', 'name': 'Arroyo de la Encomienda', 'full_name': 'Arroyo de la Encomienda, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.828267, 41.6068], [-4.828267, 41.636758], [-4.761667, 41.636758], [-4.761667, 41.6068]]]}, 'attributes': {}}","@tjcope Que dice Fouto del penalti de Djené a Moyano?? Donde estaban los del var, comiendo chocolate con churros??",Kai,España,Arroyo de la Encomienda,"(-4.828267, 41.6068)",Castilla y León,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces']
140,140,278,347,2019-04-14 10:59:27.000,1.1173818498343158e+18,1.1173818498343158e+18,es,"{'id': '2ecd0572c6f765e3', 'url': 'https://api.twitter.com/1.1/geo/id/2ecd0572c6f765e3.json', 'place_type': 'city', 'name': 'Laredo', 'full_name': 'Laredo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.459696, 43.381808], [-3.459696, 43.436482], [-3.369814, 43.436482], [-3.369814, 43.381808]]]}, 'attributes': {}}",As de Guia en Santoña... La tortilla de patata llevada a otra dimensión @EstrellaSinMich @comer_con_gusto… https://t.co/mBqXmSZpof,IVAN,España,Laredo,"(-3.459696, 43.381808)",Cantabria,yes,['tortilla'],170.0,0.4,12.28,14.6,350.0,0.0,['Productos avícolas']
141,141,279,348,2019-04-14 11:00:14.000,1.117382048493318e+18,1.117382048493318e+18,es,"{'id': '77c741b18afb038a', 'url': 'https://api.twitter.com/1.1/geo/id/77c741b18afb038a.json', 'place_type': 'city', 'name': 'Palma del Río', 'full_name': 'Palma del Río, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.414176, 37.583609], [-5.414176, 37.744958], [-5.133522, 37.744958], [-5.133522, 37.583609]]]}, 'attributes': {}}",@otrogoga60 Buen día amigo estoy en el campo luego creo me daré un bañito voy a comer arroz y como ayer llenamos la… https://t.co/usH3l5CzK3,MássSol,España,Palma del Río,"(-5.414176, 37.583609)",Andalucía,yes,['arroz'],387.0,172.0,0.9,7.0,0.0,0.2,['Cereales y derivados']
142,142,282,351,2019-04-14 11:01:16.000,1.1173823052307948e+18,1.1173823052307948e+18,es,"{'id': 'd1272bba8714df3d', 'url': 'https://api.twitter.com/1.1/geo/id/d1272bba8714df3d.json', 'place_type': 'city', 'name': 'Oviedo', 'full_name': 'Oviedo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.0201, 43.278867], [-6.0201, 43.427428], [-5.7423, 43.427428], [-5.7423, 43.278867]]]}, 'attributes': {}}","@MenendezFaya Que les empape bien de anís...  que eso ye dieta. Yo voy facer pollo al ajillo con una ensaladuca, 😊😋 si gustas?😉",PepeGol,España,Oviedo,"(-6.0201, 43.278867)",Asturias,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas']
143,143,283,352,2019-04-14 11:01:36.000,1.1173823916167578e+18,1.1173823916167578e+18,es,"{'id': '37e754d0754260ac', 'url': 'https://api.twitter.com/1.1/geo/id/37e754d0754260ac.json', 'place_type': 'city', 'name': 'Salamanca', 'full_name': 'Salamanca, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.735855, 40.914417], [-5.735855, 40.994337], [-5.622439, 40.994337], [-5.622439, 40.914417]]]}, 'attributes': {}}","@c329195782dc486 Qué ""monada"", dan ganas de darle un taquito de queso, o llevarlo a pastar. Estoy dudando.",Roma,España,Salamanca,"(-5.735855, 40.914417)",Castilla y León,yes,"['queso', 'pasta']",702.0,47.95,36.26,45.12000000000001,104.4,4.58,"['Productos lacteos', 'Cereales y derivados']"
144,144,285,354,2019-04-14 11:04:02.000,1.1173830024919e+18,1.1173830024919e+18,es,"{'id': '37e754d0754260ac', 'url': 'https://api.twitter.com/1.1/geo/id/37e754d0754260ac.json', 'place_type': 'city', 'name': 'Salamanca', 'full_name': 'Salamanca, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.735855, 40.914417], [-5.735855, 40.994337], [-5.622439, 40.994337], [-5.622439, 40.914417]]]}, 'attributes': {}}","@Mnica32959412 Es el moderno ""Barrio sesamo"",  tenemos a Peggi, Epi y Blas, al monstruo de las galletas...",Roma,España,Salamanca,"(-5.735855, 40.914417)",Castilla y León,yes,"['galletas', 'sesamo']",764.0,74.31,71.77,25.76,50.17,14.21,"['Dulces', 'Hierbas y especias']"
145,145,286,355,2019-04-14 11:04:35.000,1.1173831429465498e+18,1.1173831429465498e+18,es,"{'id': 'e5569d105f28336e', 'url': 'https://api.twitter.com/1.1/geo/id/e5569d105f28336e.json', 'place_type': 'city', 'name': 'Paterna', 'full_name': 'Paterna, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.518483, 39.486427], [-0.518483, 39.565697], [-0.418551, 39.565697], [-0.418551, 39.486427]]]}, 'attributes': {}}",@Manuela26253948 Arroz con cosas no es paella jeje,ivanna,España,Paterna,"(-0.518483, 39.486427)",Comunidad Valenciana,yes,"['Arroz', 'paella']",560.0,189.44,6.6400000000000015,19.37,44.81,0.7,"['Cereales y derivados', 'Cereales y derivados']"
146,146,292,362,2019-04-14 11:10:04.000,1.1173845230654956e+18,1.1173845230654956e+18,es,"{'id': 'd16c1b8ae1635978', 'url': 'https://api.twitter.com/1.1/geo/id/d16c1b8ae1635978.json', 'place_type': 'city', 'name': 'A Coruña', 'full_name': 'A Coruña, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.471284, 43.301377], [-8.471284, 43.389945], [-8.374342, 43.389945], [-8.374342, 43.301377]]]}, 'attributes': {}}",Quiero chocolate jejejejeje https://t.co/qWeEyW7G3D,FOREVER,España,A Coruña,"(-8.471284, 43.301377)",Galicia,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces']
147,147,293,363,2019-04-14 11:10:18.000,1.1173845801332696e+18,1.1173845801332696e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","En la paella republicana de ayer en Vallekas. 

La República que queremos es de las y los de abajo, para todas y pa… https://t.co/Q804qnB5rY",Isa,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['ajo', 'paella']",271.33,55.1,6.25,21.76,44.81,4.41,"['Vegetales', 'Cereales y derivados']"
148,148,295,365,2019-04-14 11:12:06.000,1.1173850333739008e+18,1.1173850333739008e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, Espanya', 'country_code': 'ES', 'country': 'Espanya', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@CARLESRIUS Quina pasta,Gemma,Espanya,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
149,149,297,367,2019-04-14 11:14:44.000,1.1173856963969393e+18,1.1173856963969393e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","@GenovaAbogados @CAZADORDELEYES Se parecen como un huevo a una castaña, a no ser por el color rojo!",ElQueSeñalaConElDedo,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos']
