,Unnamed: 0,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood
43,60,2019-04-12 09:35:43.000,1.1166360012318844e+18,1.1166360012318844e+18,es,"{'id': 'aab98cb60835e83e', 'url': 'https://api.twitter.com/1.1/geo/id/aab98cb60835e83e.json', 'place_type': 'city', 'name': 'Burgos', 'full_name': 'Burgos, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.794911, 42.284782], [-3.794911, 42.404004], [-3.583968, 42.404004], [-3.583968, 42.284782]]]}, 'attributes': {}}",#Castuera celebrará el sábado 13 de abril la segunda edición del ‘Día del #queso ’. #ovinotg https://t.co/kr1drEdKEG https://t.co/aO2PVkWWFb,"{'id': 510818626, 'id_str': '510818626', 'name': 'Ovino TG', 'screen_name': 'ovinotg', 'location': 'Autillo de Campos, España', 'url': 'http://www.ovinotg.com', 'description': 'Granja de ganado ovino ubicada en Autillo de Campos. Compartimos información e imágenes sobre nuestra empresa y el mundo agrícola ganadero.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 471, 'friends_count': 198, 'listed_count': 13, 'favourites_count': 1502, 'statuses_count': 2298, 'created_at': 'Thu Mar 01 20:40:01 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'FF691F', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1082951952877715456/VNdPn-Tt_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1082951952877715456/VNdPn-Tt_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/510818626/1547030860', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Burgos,"(-3.794911, 42.284782)",Castilla y León,yes
44,61,2019-04-12 09:37:08.000,1.1166363594170614e+18,1.1166363594170614e+18,es,"{'id': 'fa31d97cdd79c625', 'url': 'https://api.twitter.com/1.1/geo/id/fa31d97cdd79c625.json', 'place_type': 'city', 'name': 'Arrigorriaga', 'full_name': 'Arrigorriaga, España', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.956773, 43.182891], [-2.956773, 43.245799], [-2.8781499999999998, 43.245799], [-2.8781499999999998, 43.182891]]]}, 'attributes': {}}","@Srta_bonita73 Y ya si eso llenas de espárragos y alcachofas , lo más","{'id': 993748741252435968, 'id_str': '993748741252435968', 'name': 'Sabin Betolaza', 'screen_name': 'Sabin65184967', 'location': 'Arrigorriaga , Bizkaia .', 'url': None, 'description': 'Apaizaren lapikoa, txikia baina gozoa. La olla del cura, pequeña pero sabrosa .', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 438, 'friends_count': 707, 'listed_count': 0, 'favourites_count': 1493, 'statuses_count': 568, 'created_at': 'Tue May 08 07:05:37 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1115211483250593793/WQNZnvg6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1115211483250593793/WQNZnvg6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/993748741252435968/1547633730', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Arrigorriaga,"(-2.956773, 43.182891)",Pais Vasco,yes
45,62,2019-04-12 09:39:50.000,1.1166370356269916e+18,1.1166370356269916e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}","#BuscandoDetalles🧐
Unas alas de teselas de pasta vítrea inconfundibles de una de nuestras piezas expuestas. https://t.co/TV13DWajeL","{'id': 1326481165, 'id_str': '1326481165', 'name': 'Museo Arqueológico de Córdoba', 'screen_name': 'MusArqCordoba', 'location': 'Córdoba, España', 'url': 'http://www.museosdeandalucia.es/web/museoarqueologicodecordoba', 'description': 'Un espacio para descubrir parte de lo que fuimos, somos y ... \nBienvenidos/as a la cuenta de Twitter oficial del Museo Arqueológico de Córdoba.🏛️', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4619, 'friends_count': 3655, 'listed_count': 153, 'favourites_count': 4982, 'statuses_count': 3996, 'created_at': 'Thu Apr 04 08:36:23 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1102480515414835200/pVK6sCp9_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1102480515414835200/pVK6sCp9_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1326481165/1554104106', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes
47,64,2019-04-12 09:42:52.000,1.1166378012467528e+18,1.1166378012467528e+18,es,"{'id': '0488e361d89b4397', 'url': 'https://api.twitter.com/1.1/geo/id/0488e361d89b4397.json', 'place_type': 'city', 'name': 'Ferrol', 'full_name': 'Ferrol, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.347343, 43.453301], [-8.347343, 43.569119], [-8.191328, 43.569119], [-8.191328, 43.453301]]]}, 'attributes': {}}","@Dianavarelagar8 Se fue, menos mal... , es que me ponen del hígado esas cosas 🤧 se ha perdido la caballerosidad de… https://t.co/cP1rauFEJU","{'id': 134815119, 'id_str': '134815119', 'name': 'Kelita-K', 'screen_name': 'KelaKarrasko', 'location': 'Ferrol (A Coruña, Galicia)', 'url': 'https://raylossuenosprohibidos.blogspot.com/', 'description': 'Blogger📝&📷📹 Like reading & writing about mystery/horror stories! Nature, my country & vintage culture. Explorer. Exmilitar.👉🏻Millennial no, Milenaria👽', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 442, 'friends_count': 409, 'listed_count': 17, 'favourites_count': 14771, 'statuses_count': 11294, 'created_at': 'Mon Apr 19 14:34:24 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1097887434245881857/b_oUvhq2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1097887434245881857/b_oUvhq2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/134815119/1554306286', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Ferrol,"(-8.347343, 43.453301)",Galicia,yes
48,65,2019-04-12 09:43:13.000,1.1166378908035686e+18,1.1166378908035686e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}","Quién quiere buñuelos con chocolate??
#Fisioterapia #Fisiomurcia #murciaquehermosaeres #tradicion… https://t.co/3N72xZbiNR","{'id': 944071538, 'id_str': '944071538', 'name': 'Fisiomurcia.es', 'screen_name': 'Fisiomurcia', 'location': 'Murcia', 'url': 'http://www.fisiomurcia.es', 'description': 'Clínica especializada en #deportistas de alto nivel, #traumatologia, #vendajes neuromuscular y funcional, #ortesis de m.superior,..', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 82, 'friends_count': 94, 'listed_count': 0, 'favourites_count': 371, 'statuses_count': 404, 'created_at': 'Mon Nov 12 17:15:30 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/955479880766033920/xNXUBdc5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/955479880766033920/xNXUBdc5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/944071538/1516639364', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Murcia,"(-1.385233, 37.715968)",Murcia,yes
49,66,2019-04-12 09:43:30.000,1.1166379594265928e+18,1.1166379594265928e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}",@DebiQuilla Con ese jamón no te curas ni en un mes....,"{'id': 1923932640, 'id_str': '1923932640', 'name': 'Isa Maqueda', 'screen_name': 'maqlisa', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 142, 'friends_count': 242, 'listed_count': 1, 'favourites_count': 14088, 'statuses_count': 6597, 'created_at': 'Tue Oct 01 16:42:09 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1111579965571694593/nSwV_bgi_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1111579965571694593/nSwV_bgi_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1923932640/1546083320', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes
50,67,2019-04-12 09:43:41.000,1.1166380042637516e+18,1.1166380042637516e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","Allá donde va, ve redes sociales por todos lados.🙄

Hoy os presentamos al rey de las tostadas de jamón con tomate 🍅… https://t.co/nqz3ksvy94","{'id': 3438975220, 'id_str': '3438975220', 'name': 'AOM Comunicación', 'screen_name': 'AOM_Digital', 'location': 'Sevilla, Andalucía', 'url': 'http://www.aomcomunicacion.com', 'description': 'Agencia de #comunicación y #marketingdigital 💻| Somos artesanos de la comunicación 🖋| ¿Conectamos? 😉', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 116, 'friends_count': 136, 'listed_count': 18, 'favourites_count': 76, 'statuses_count': 3507, 'created_at': 'Tue Aug 25 08:22:26 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'FE6800', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/846329098259566593/6sszNYq-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/846329098259566593/6sszNYq-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3438975220/1553683345', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes
51,69,2019-04-12 09:44:12.000,1.116638138401792e+18,1.116638138401792e+18,es,"{'id': 'aab98cb60835e83e', 'url': 'https://api.twitter.com/1.1/geo/id/aab98cb60835e83e.json', 'place_type': 'city', 'name': 'Burgos', 'full_name': 'Burgos, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.794911, 42.284782], [-3.794911, 42.404004], [-3.583968, 42.404004], [-3.583968, 42.284782]]]}, 'attributes': {}}","Una amiga que tiene mucha pasta me acaba de decir que vota a Vox porque dice que baja los impuestos, claro a los qu… https://t.co/wg2jnhDbZz","{'id': 148399680, 'id_str': '148399680', 'name': 'Guiller', 'screen_name': 'osnofler', 'location': ' cerca de las estrellas', 'url': None, 'description': 'He aquí un burgalés, preocupado por la sociedad, amante de la cultura y la naturaleza y muy deportista. Res Non Verba es mi lema.Salud y República', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 200, 'friends_count': 310, 'listed_count': 7, 'favourites_count': 1037, 'statuses_count': 9475, 'created_at': 'Wed May 26 16:05:43 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'FA743E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1116602948732067840/j_UNwXxS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1116602948732067840/j_UNwXxS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/148399680/1554302318', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Burgos,"(-3.794911, 42.284782)",Castilla y León,yes
54,72,2019-04-12 22:08:20.000,1.1168254015637258e+18,1.1168254015637258e+18,es,"{'id': 'c6012372739e86ac', 'url': 'https://api.twitter.com/1.1/geo/id/c6012372739e86ac.json', 'place_type': 'city', 'name': 'Los Barrios', 'full_name': 'Los Barrios, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.707336, 36.108531], [-5.707336, 36.350328], [-5.4142019999999995, 36.350328], [-5.4142019999999995, 36.108531]]]}, 'attributes': {}}","Por cierto, #Shazam mola un huevo y parte del otro 👌🏻","{'id': 3065781070, 'id_str': '3065781070', 'name': 'Kevin Langdon', 'screen_name': 'kevincollins92', 'location': 'Torre Stark', 'url': None, 'description': 'Lv 27 | Cine. Música. Series | Siempre Happy 💪🏻 | Marvel4Ever', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 1051, 'friends_count': 725, 'listed_count': 29, 'favourites_count': 20026, 'statuses_count': 35125, 'created_at': 'Sun Mar 01 17:37:19 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1113842328161144832/g9vOxj4l_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1113842328161144832/g9vOxj4l_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3065781070/1554395650', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Los Barrios,"(-5.707336, 36.108531)",Andalucía,yes
55,73,2019-04-12 22:09:00.000,1.1168255713114604e+18,1.1168255713114604e+18,es,"{'id': 'f68227769e30abbc', 'url': 'https://api.twitter.com/1.1/geo/id/f68227769e30abbc.json', 'place_type': 'city', 'name': 'San Fernando', 'full_name': 'San Fernando, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.242412, 36.387184], [-6.242412, 36.510518], [-6.168347, 36.510518], [-6.168347, 36.387184]]]}, 'attributes': {}}","Yo haría un tercero:

- La tortilla de papas con o sin cebolla ??? 

Este es el referéndum verdaderamente important… https://t.co/Kji3RVUpz4","{'id': 746047849, 'id_str': '746047849', 'name': 'JPablo', 'screen_name': 'JPabloPL', 'location': 'Cádiz, España', 'url': None, 'description': 'No vivas para que tu presencia se note, sino para que tu ausencia se sienta (Bob Marley).', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 826, 'friends_count': 733, 'listed_count': 6, 'favourites_count': 7262, 'statuses_count': 18894, 'created_at': 'Wed Aug 08 22:19:28 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1104040567971987456/0OrXZByD_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1104040567971987456/0OrXZByD_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/746047849/1552601034', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,San Fernando,"(-6.242412, 36.387184)",Andalucía,yes
56,74,2019-04-12 22:09:01.000,1.1168255742473668e+18,1.1168255742473668e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}","Sentimientos encontrados
Matemática de la Carne de Rayden
https://t.co/l7L3IpNYV3","{'id': 798386762, 'id_str': '798386762', 'name': 'El Tovaricho Supolla', 'screen_name': 'TovarichToni', 'location': 'Cordoba, Andalucía.', 'url': 'http://curiouscat.me/Toni_alias', 'description': 'No esperes mucho. No sé pillar las indirectas.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 558, 'friends_count': 537, 'listed_count': 11, 'favourites_count': 8002, 'statuses_count': 15080, 'created_at': 'Sun Sep 02 14:36:41 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1109254093887950850/Ccz4DPBR_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1109254093887950850/Ccz4DPBR_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/798386762/1540645367', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes
58,76,2019-04-12 22:11:17.000,1.1168261450586236e+18,1.1168261450586236e+18,es,"{'id': '507a015cba6ef518', 'url': 'https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json', 'place_type': 'city', 'name': 'Málaga', 'full_name': 'Málaga, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.587928, 36.635585], [-4.587928, 36.894171], [-4.260134, 36.894171], [-4.260134, 36.635585]]]}, 'attributes': {}}","Esta es la tortilla de mi abuela y, aunque es evidente, os diré que es LA tortilla ♥ https://t.co/8kdzRw9jZC","{'id': 395874018, 'id_str': '395874018', 'name': 'Azúcar Amargo', 'screen_name': 'Alcastejonsz', 'location': 'Oviedo, España', 'url': 'http://escritosazucaramargo.blogspot.com', 'description': ""I'm working on myself, for myself, by myself ⏳\n\n🌻 Estudiante de Psicología 🌻"", 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 506, 'friends_count': 678, 'listed_count': 1, 'favourites_count': 5634, 'statuses_count': 23303, 'created_at': 'Sat Oct 22 11:46:39 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'B09B10', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': 'E0AA21', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1105931202194739207/tWZB_pr7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1105931202194739207/tWZB_pr7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/395874018/1537819645', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Málaga,"(-4.587928, 36.635585)",Andalucía,yes
60,78,2019-04-12 22:11:22.000,1.116826167259095e+18,1.116826167259095e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Que Ciudadanos se olvide de liderar el bloque de la derecha. Abandonó el centro y de lo van a comer con patatas.,"{'id': 266238057, 'id_str': '266238057', 'name': 'Carlos Muñoz', 'screen_name': 'Ca_Mu_Ga', 'location': 'Madrid / Castilla y León', 'url': 'https://www.instagram.com/ca_mu_ga/', 'description': 'Política, economía y periodismo. Cyluriense en Madrid. Yo combatí el leísmo en Valladolid y sobreviví.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 478, 'friends_count': 787, 'listed_count': 7, 'favourites_count': 5683, 'statuses_count': 18016, 'created_at': 'Mon Mar 14 22:32:22 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'ED4949', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'DC143C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112776911757950977/RW2lBY24_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112776911757950977/RW2lBY24_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/266238057/1511803010', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
