,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías
124,124,214,244,2019-04-11 11:37:00.000,1.116304136792834e+18,1.116304136792834e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@estherpalomera Ayyyyyy...que alguien se quedó con la pasta....,De,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
125,125,215,245,2019-04-11 11:37:14.000,1.1163041935879414e+18,1.1163041935879414e+18,es,"{'id': '492827c02aad3644', 'url': 'https://api.twitter.com/1.1/geo/id/492827c02aad3644.json', 'place_type': 'city', 'name': 'Cambrils', 'full_name': 'Cambrils, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[0.985493, 41.052145], [0.985493, 41.115214], [1.117889, 41.115214], [1.117889, 41.052145]]]}, 'attributes': {}}","@MdaCaravaggio Coma algo, hoy con pecorino y jamón https://t.co/v4vhxWgDu1",Maria,España,Cambrils,"(0.985493, 41.052145)",Cataluña,yes,['jamón'],319.0,0.2,22.6,28.8,84.0,0.0,['Carnes']
126,126,216,246,2019-04-11 11:37:26.000,1.116304243663745e+18,1.116304243663745e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Fan de las #croquetas pero desde que he probado estas de puerros confitados, dátiles y zanahorias de croquetas_rica… https://t.co/F2XSgJc6yN",YDondeComemos,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['zanahorias', 'puerros']",58.0,17.7,0.6,2.4000000000000004,0.0,5.4,"['Vegetales', 'Vegetales']"
127,127,217,247,2019-04-11 11:37:56.000,1.1163043690691215e+18,1.1163043690691215e+18,es,"{'id': 'c39d662e1b0b9534', 'url': 'https://api.twitter.com/1.1/geo/id/c39d662e1b0b9534.json', 'place_type': 'city', 'name': 'Ontinyent', 'full_name': 'Ontinyent, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.737775, 38.749698], [-0.737775, 38.867599], [-0.5600959999999999, 38.867599], [-0.5600959999999999, 38.749698]]]}, 'attributes': {}}","Todos los jueves por la noche......Ramen 🍜🍜🍜🍜🍜
.
.
.
.
.
#lacuinarestaurant #ramen #ramennoodles #japanesefood… https://t.co/EnPCpVtaLz",Santiago,España,Ontinyent,"(-0.737775, 38.749698)",Comunidad Valenciana,yes,['ramen'],436.0,126.0,32.0,20.0,0.0,2.3,['Cereales y derivados']
128,128,219,250,2019-04-11 11:38:11.000,1.1163044345046426e+18,1.1163044345046426e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Nuestros amigos de @Olivolea nos han regalado una botella de este delicioso aceite de #Aove 100% picual. ¡Mil graci… https://t.co/AqC8sPLCun,Aplus,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,['Grasas y aceites']
129,129,221,252,2019-04-11 11:38:54.000,1.1163046128254198e+18,1.1163046128254198e+18,es,"{'id': '342f9faf7392d4ce', 'url': 'https://api.twitter.com/1.1/geo/id/342f9faf7392d4ce.json', 'place_type': 'city', 'name': 'Logroño', 'full_name': 'Logroño, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.542232, 42.429049], [-2.542232, 42.519984], [-2.341476, 42.519984], [-2.341476, 42.429049]]]}, 'attributes': {}}",Tu vaso de leche:,Logroñícola,España,Logroño,"(-2.542232, 42.429049)",La Rioja,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
130,130,222,253,2019-04-11 11:39:44.000,1.1163048233753354e+18,1.1163048233753354e+18,es,"{'id': 'ba25a9610d728acd', 'url': 'https://api.twitter.com/1.1/geo/id/ba25a9610d728acd.json', 'place_type': 'city', 'name': 'Cervelló', 'full_name': 'Cervelló, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.874148, 41.365487], [1.874148, 41.415938], [1.995975, 41.415938], [1.995975, 41.365487]]]}, 'attributes': {}}","NUEVO COLA CAO NOIR:
@colacao nos trae una nueva basura. Y esta vez nos venden un colacao negro (y aparentemente co… https://t.co/zjR05lGbXr",Alex,España,Cervelló,"(1.874148, 41.365487)",Cataluña,yes,['colacao'],376.0,156.0,2.4,6.8,0.0,7.8,['Dulces']
131,131,223,255,2019-04-11 11:41:24.000,1.1163052443660206e+18,1.1163052443660206e+18,es,"{'id': 'efe412ad11b41f2a', 'url': 'https://api.twitter.com/1.1/geo/id/efe412ad11b41f2a.json', 'place_type': 'city', 'name': 'Benicarló', 'full_name': 'Benicarló, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[0.354777, 40.399549], [0.354777, 40.491898], [0.45352, 40.491898], [0.45352, 40.399549]]]}, 'attributes': {}}","@24h_tve Es violencia de género 
A saber si le comio el coco para que consintiera",Bonny,España,Benicarló,"(0.354777, 40.399549)",Comunidad Valenciana,yes,['coco'],373.0,15.2,33.5,3.3,0.0,9.0,['Frutas']
132,132,225,257,2019-04-11 11:42:38.000,1.1163055545641e+18,1.1163055545641e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",@fernandomerino Arroz con alverjitas y cerdo al sillao. Creo que lo mismo traje el lunes.,Johana,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,"['Arroz', 'cerdo']",658.0,172.0,17.939999999999994,34.34,90.0,0.2,"['Cereales y derivados', 'Carnes']"
133,133,226,258,2019-04-11 11:42:50.000,1.1163056018968822e+18,1.1163056018968822e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}","@Irenpower Plan cebolla. Chaquetas finitas, jerseys finitos, camisas finitas y camisetas finitas. Y a veces todo a… https://t.co/bij3wE5T9c",Café,España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes,"['cebolla', 'setas']",52.0,13.3,0.3,2.925,0.0,1.8,"['Vegetales', 'Vegetales']"
134,134,227,259,2019-04-11 11:43:06.000,1.1163056713250898e+18,1.1163056713250898e+18,es,"{'id': 'd16c1b8ae1635978', 'url': 'https://api.twitter.com/1.1/geo/id/d16c1b8ae1635978.json', 'place_type': 'city', 'name': 'A Coruña', 'full_name': 'A Coruña, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.471284, 43.301377], [-8.471284, 43.389945], [-8.374342, 43.389945], [-8.374342, 43.301377]]]}, 'attributes': {}}","Paleta de cerdo asada. #lacocinadearancha #lagatarockandfood #comidacasera 
#AOVE #asados 
https://t.co/tTPdli2Mut… https://t.co/BX7UnBjWyB",La,España,A Coruña,"(-8.471284, 43.301377)",Galicia,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes']
135,135,228,260,2019-04-11 11:43:17.000,1.1163057164936724e+18,1.1163057164936724e+18,es,"{'id': 'dd5ca53bdb47a1cb', 'url': 'https://api.twitter.com/1.1/geo/id/dd5ca53bdb47a1cb.json', 'place_type': 'city', 'name': 'Toledo', 'full_name': 'Toledo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.179635, 39.810555], [-4.179635, 39.925092], [-3.8147919999999997, 39.925092], [-3.8147919999999997, 39.810555]]]}, 'attributes': {}}",Quien quiere hoy torrijas?? #felizjueves en Restaurante Hierbabuena https://t.co/DrHpesXE3e,Rte,España,Toledo,"(-4.179635, 39.810555)",Castilla la Mancha,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']"
136,136,229,261,2019-04-11 11:43:25.000,1.1163057484960892e+18,1.1163057484960892e+18,es,"{'id': '16d7e4bdce732b26', 'url': 'https://api.twitter.com/1.1/geo/id/16d7e4bdce732b26.json', 'place_type': 'city', 'name': 'Lloret de Mar', 'full_name': 'Lloret de Mar, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.775933, 41.686311], [2.775933, 41.762839], [2.897042, 41.762839], [2.897042, 41.686311]]]}, 'attributes': {}}","Un desecho humano que cuando se pulsa esta pasta, y será rápido volverá os más.",maria,España,Lloret de Mar,"(2.775933, 41.686311)",Cataluña,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
137,137,230,263,2019-04-11 11:44:11.000,1.1163059413335328e+18,1.1163059413335328e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}",Época de #torrijas en #SG19. Pero no unas torrijas cualquiera. De la mano de @morcillasotillo llega al Stand A42 de… https://t.co/LhjT1Zq2RX,Ávila,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']"
138,138,231,264,2019-04-11 11:44:21.000,1.1163059871143484e+18,1.1163059871143484e+18,es,"{'id': '3206d39948a5233f', 'url': 'https://api.twitter.com/1.1/geo/id/3206d39948a5233f.json', 'place_type': 'city', 'name': 'Onda', 'full_name': 'Onda, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.311644, 39.925626], [-0.311644, 40.047917], [-0.134991, 40.047917], [-0.134991, 39.925626]]]}, 'attributes': {}}",@TVEmos_TVE #TVEmos pasará la paella de los domingos? https://t.co/OA6SoZxDSP,Mariam,España,Onda,"(-0.311644, 39.925626)",Comunidad Valenciana,yes,['paella'],173.0,17.44,5.74,12.37,44.81,0.5,['Cereales y derivados']
139,139,234,267,2019-04-11 11:45:43.000,1.1163063278931722e+18,1.1163063278931722e+18,es,"{'id': '6d564e12cf533f7a', 'url': 'https://api.twitter.com/1.1/geo/id/6d564e12cf533f7a.json', 'place_type': 'city', 'name': 'Mérida', 'full_name': 'Mérida, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.656873, 38.726889], [-6.656873, 39.181472], [-6.140414, 39.181472], [-6.140414, 38.726889]]]}, 'attributes': {}}","@elnacionalcat Excelente noticia.

👆🏻 Don Arturo @perezreverte me parece que a este pollo 🐤 no le apetecerán batall… https://t.co/Hxg43aUToh",Juan,España,Mérida,"(-6.656873, 38.726889)",Extremadura,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas']
140,140,238,271,2019-04-11 11:46:59.000,1.1163066478346609e+18,1.1163066478346609e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Tres cortes de lomo de atún de almadraba para testear los diferentes niveles de grasa en este despiece del pescado.… https://t.co/4ilYuqaOiR,El,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['pescado', 'lomo']",333.0,0.0,15.87,47.1,128.6,0.0,"['Pescado, moluscos y marisco', 'Carnes']"
141,141,241,274,2019-04-11 11:47:07.000,1.1163066820308296e+18,1.1163066820308296e+18,es,"{'id': 'ea520f3528c9b3e4', 'url': 'https://api.twitter.com/1.1/geo/id/ea520f3528c9b3e4.json', 'place_type': 'admin', 'name': 'Madrid', 'full_name': 'Madrid, Comunidad de Madrid', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.579175, 39.884537], [-4.579175, 41.164911], [-3.053132, 41.164911], [-3.053132, 39.884537]]]}, 'attributes': {}}","¿El resultado? Lo tienes en el pabellón A42 de #SG19
Deliciosas #torrijas con @morcillasotillo con Bloody Drack de… https://t.co/yoJ8YhzZ5K",Ávila,España,Madrid,"(-4.579175, 39.884537)",Madrid,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']"
142,142,244,277,2019-04-11 11:49:08.000,1.1163071878806076e+18,1.1163071878806076e+18,es,"{'id': 'ffb7261abbaa67ed', 'url': 'https://api.twitter.com/1.1/geo/id/ffb7261abbaa67ed.json', 'place_type': 'city', 'name': 'Dos Hermanas', 'full_name': 'Dos Hermanas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.06368, 37.1481], [-6.06368, 37.361766], [-5.8836569999999995, 37.361766], [-5.8836569999999995, 37.1481]]]}, 'attributes': {}}",Visitando @Acolsa refinería desde 1985 de aceite de orujo de oliva. La mejora en las instalaciones de la torre de r… https://t.co/0E16VAzkB5,Óleo,España,Dos Hermanas,"(-6.06368, 37.1481)",Andalucía,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,['Grasas y aceites']
143,143,245,278,2019-04-11 11:49:16.000,1.1163072213721292e+18,1.1163072213721292e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}",Que el napalm se prohibió a raíz de eso porque sólo de estar cerca te fundía la carne hasta los huesos y se te caía… https://t.co/6LyE3zF53A,Kristina,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes']
144,144,248,282,2019-04-11 11:51:47.000,1.116307855525675e+18,1.116307855525675e+18,es,"{'id': '0df6ac4d361d4e0e', 'url': 'https://api.twitter.com/1.1/geo/id/0df6ac4d361d4e0e.json', 'place_type': 'city', 'name': 'Vigo', 'full_name': 'Vigo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]}, 'attributes': {}}","@olaiag Indignación pura y dura. 
Si de ingredientes tiene patatas y pescado... 
Es un despropósito en si mismo. Me niego.",Marcos,España,Vigo,"(-8.916355, 42.12938)",Galicia,yes,"['pescado', 'patatas']",634.0,49.5,36.5,26.6,53.6,4.0,"['Pescado, moluscos y marisco', 'Vegetales']"
145,145,249,284,2019-04-11 11:53:05.000,1.1163081821193871e+18,1.1163081821193871e+18,es,"{'id': '2e858e47881ddc48', 'url': 'https://api.twitter.com/1.1/geo/id/2e858e47881ddc48.json', 'place_type': 'city', 'name': 'Alicante', 'full_name': 'Alicante, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.6564329999999999, 38.160348], [-0.6564329999999999, 38.537463], [-0.37460899999999997, 38.537463], [-0.37460899999999997, 38.160348]]]}, 'attributes': {}}","@jfmillancope Uff calla que me subo por las paredes 😭😭, nunca pensé que los melones me privarian de un viaje, o por… https://t.co/Z8G1sJcKY4",APM,España,Alicante,"(-0.6564329999999999, 38.160348)",Comunidad Valenciana,yes,['melones'],27.0,12.0,0.0,0.6,0.0,1.0,['Frutas']
146,146,250,285,2019-04-11 11:55:12.000,1.116308715538387e+18,1.116308715538387e+18,es,"{'id': 'c52827ebd9bfe563', 'url': 'https://api.twitter.com/1.1/geo/id/c52827ebd9bfe563.json', 'place_type': 'city', 'name': 'Jerez de la Frontera', 'full_name': 'Jerez de la Frontera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.306111, 36.516968], [-6.306111, 36.864413], [-5.455137, 36.864413], [-5.455137, 36.516968]]]}, 'attributes': {}}","Le digo un día que me haga comida y me dice que me hará pizza.
AH BUENO, NO SABÍA QUE ERA COMIDA ESPAÑOLA EH 😂😂",Dianona,España,Jerez de la Frontera,"(-6.306111, 36.516968)",Andalucía,yes,['pizza'],477.0,22.2,9.8,8.2,16.0,1.7,['Comida rapida']
147,147,251,286,2019-04-11 11:55:18.000,1.1163087388796518e+18,1.1163087388796518e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}",#estofado #cerdo #stew #pork #cuchara #abuela petifutartasgranada #guiso #food #foodporn #gastronomía #welovegrx… https://t.co/c1RnmcaMZK,Cafetería,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,"['tarta', 'cerdo']",672.0,49.2,37.24,32.54,191.3,1.2,"['Dulces', 'Carnes']"
148,148,252,287,2019-04-11 11:56:10.000,1.11630895767552e+18,1.11630895767552e+18,es,"{'id': '503f50167d4f641c', 'url': 'https://api.twitter.com/1.1/geo/id/503f50167d4f641c.json', 'place_type': 'city', 'name': 'Salou', 'full_name': 'Salou, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.10061, 41.054562], [1.10061, 41.101775], [1.1817199999999999, 41.101775], [1.1817199999999999, 41.054562]]]}, 'attributes': {}}","En una partida que llevo de hora de aventuras una amiga mía se hizo un pato que estaba perpetuamente en llamas. 

A… https://t.co/F90DfgdRZN",SPJ,España,Salou,"(1.10061, 41.054562)",Cataluña,yes,['pato'],138.0,0.0,6.5,19.7,110.0,0.0,['Productos avicolas']
149,149,258,293,2019-04-11 11:57:11.000,1.1163092144885596e+18,1.1163092144885596e+18,es,"{'id': '387b00909c2e7031', 'url': 'https://api.twitter.com/1.1/geo/id/387b00909c2e7031.json', 'place_type': 'city', 'name': 'Granada', 'full_name': 'Granada, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.699796, 37.135903], [-3.699796, 37.224915], [-3.496139, 37.224915], [-3.496139, 37.135903]]]}, 'attributes': {}}","Esta noche a partir de las 23hrs, tenemos salsa y bachata en la discoteca Mae West de Granada, no te lo pierdas y v… https://t.co/7D6VAo660p",Charlie,España,Granada,"(-3.699796, 37.135903)",Andalucía,yes,['salsa'],99.455,9.52,16.04,3.93,18.06,1.14,['Sopas']
150,150,259,294,2019-04-11 11:57:41.000,1.1163093408084704e+18,1.1163093408084704e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",@FabyduFit Un buen aceite no tiene precio. Bueno si 😂,Madrid,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,['Grasas y aceites']
151,151,260,295,2019-04-11 11:58:00.000,1.1163094220185764e+18,1.1163094220185764e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","El #maridaje entre el #vino y la comida...

Hoy en nuestro blog os contamos 5 consejos clave que os servirán como b… https://t.co/Z79Xlg2YCf",delatierraalvino,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['vino'],71.0,0.3,0.0,0.23,0.0,0.0,['Bebidas Alcoholicas']
152,152,261,296,2019-04-11 11:58:01.000,1.1163094241283072e+18,1.1163094241283072e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","No me digas que el chocolate que más me gusta sustenta está basura? Tendré que hacer un sacrificio pero, cambiaré.",Angeles,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces']
153,153,266,304,2019-04-11 12:02:49.000,1.1163106317900676e+18,1.1163106317900676e+18,es,"{'id': 'ffb7261abbaa67ed', 'url': 'https://api.twitter.com/1.1/geo/id/ffb7261abbaa67ed.json', 'place_type': 'city', 'name': 'Dos Hermanas', 'full_name': 'Dos Hermanas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.06368, 37.1481], [-6.06368, 37.361766], [-5.8836569999999995, 37.361766], [-5.8836569999999995, 37.1481]]]}, 'attributes': {}}",Proceso de winterizado del aceite en #Acolsa https://t.co/ZqEAeeQGwQ,Óleo,España,Dos Hermanas,"(-6.06368, 37.1481)",Andalucía,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,['Grasas y aceites']
154,154,268,306,2019-04-11 12:03:06.000,1.116310702753448e+18,1.116310702753448e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Chocolates delicados, elegantes con propuestas muy originales como este osito o los tradicionales huevos de pascua… https://t.co/oR7KziheS0",ConKdeKilo,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['huevo', 'Chocolate']",421.33,59.53,41.63,19.79,405.0,0.53,"['Productos lacteos', 'Dulces']"
155,155,271,310,2019-04-11 12:06:50.000,1.116311641879085e+18,1.116311641879085e+18,es,"{'id': 'c52827ebd9bfe563', 'url': 'https://api.twitter.com/1.1/geo/id/c52827ebd9bfe563.json', 'place_type': 'city', 'name': 'Jerez de la Frontera', 'full_name': 'Jerez de la Frontera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.306111, 36.516968], [-6.306111, 36.864413], [-5.455137, 36.864413], [-5.455137, 36.516968]]]}, 'attributes': {}}",C cancela ya convencí de que fuera tortilla española jajajaja,Dianona,España,Jerez de la Frontera,"(-6.306111, 36.516968)",Andalucía,yes,['tortilla'],170.0,0.4,12.28,14.6,350.0,0.0,['Productos avícolas']
156,156,273,312,2019-04-11 12:07:51.000,1.1163118990487634e+18,1.1163118990487634e+18,es,"{'id': 'ffb7261abbaa67ed', 'url': 'https://api.twitter.com/1.1/geo/id/ffb7261abbaa67ed.json', 'place_type': 'city', 'name': 'Dos Hermanas', 'full_name': 'Dos Hermanas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.06368, 37.1481], [-6.06368, 37.361766], [-5.8836569999999995, 37.361766], [-5.8836569999999995, 37.1481]]]}, 'attributes': {}}",@AceiteOrujo subproductos después  del winterizado del aceite de oliva #Acolsa https://t.co/6LWd0Qdbh2,Óleo,España,Dos Hermanas,"(-6.06368, 37.1481)",Andalucía,yes,['aceite'],442.0,0.0,100.0,0.0,0.0,0.0,['Grasas y aceites']
157,157,274,313,2019-04-11 12:07:57.000,1.116311922847228e+18,1.116311922847228e+18,es,"{'id': '358220cb0584bbe3', 'url': 'https://api.twitter.com/1.1/geo/id/358220cb0584bbe3.json', 'place_type': 'city', 'name': 'Cádiz', 'full_name': 'Cádiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.317663, 36.441775], [-6.317663, 36.543179], [-6.225463, 36.543179], [-6.225463, 36.441775]]]}, 'attributes': {}}","Te sueles preguntar ""¿Cuándo añadir la sal a la carne?"" 🧂 
Para evitar cargarte un producto de alta calidad 🥩 ¡aten… https://t.co/wAJgNJv6ZA",Framohe,España,Cádiz,"(-6.317663, 36.441775)",Andalucía,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes']
