,Unnamed: 0,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood
116,149,2019-04-19 21:31:16.000,1.1193527915695022e+18,1.1193527915695022e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}",Observad esta maravilla. Esto es un arroz al horno como mandan los cánones. 👏🏻👏🏻👏🏻👏🏻,"{'id': 457759553, 'id_str': '457759553', 'name': '💙Pucho 💯💚', 'screen_name': 'puchovic', 'location': 'Valencia', 'url': None, 'description': 'Abogado y adicto al Deporte en general. Valencia CF, Valencia BC, Celtics, Patriots y Red Sox. Si la vida te odia, sonrie y que se joda! Sincebollismo siempre!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2390, 'friends_count': 1312, 'listed_count': 17, 'favourites_count': 164824, 'statuses_count': 38905, 'created_at': 'Sat Jan 07 19:51:51 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1110839663454023680/cuL1HVWd_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1110839663454023680/cuL1HVWd_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/457759553/1444421323', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes
117,150,2019-04-19 21:32:31.000,1.1193531069139886e+18,1.1193531069139886e+18,es,"{'id': 'db3ae73fb88e93d8', 'url': 'https://api.twitter.com/1.1/geo/id/db3ae73fb88e93d8.json', 'place_type': 'city', 'name': 'Marbella', 'full_name': 'Marbella, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.014957, 36.459841], [-5.014957, 36.555149], [-4.730868, 36.555149], [-4.730868, 36.459841]]]}, 'attributes': {}}","@ochoacos3 Jajajaja jajajajaja Siiiii, y aquí en el paseo de la playa, además hacen los espetos! El pescado me enca… https://t.co/i0sULSyHOo","{'id': 1042890220503425024, 'id_str': '1042890220503425024', 'name': 'Lu 💚', 'screen_name': 'Lawyer_Lu', 'location': 'Dublin_Madrid_Vlc_Marbella', 'url': None, 'description': 'Abogada especialista en urbanismo y mercantil. Pasión por el derecho, fútbol (hija del exjugador internacional del Vlc C.F Fernando Barrachina) y mi familia.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 733, 'friends_count': 610, 'listed_count': 4, 'favourites_count': 31142, 'statuses_count': 10606, 'created_at': 'Thu Sep 20 21:36:19 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1079176679367626753/gpbSdehQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1079176679367626753/gpbSdehQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1042890220503425024/1537523012', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Marbella,"(-5.014957, 36.459841)",Andalucía,yes
118,152,2019-04-19 21:33:09.000,1.119353263478825e+18,1.119353263478825e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Mi producción de hoy en el evento. Rolls de salmón relleno de espinacas con salsa tártara. en Madrid City https://t.co/HpoREueZJd,"{'id': 427300759, 'id_str': '427300759', 'name': 'Juan Larrea', 'screen_name': 'cheflarrea', 'location': 'Madrid (Spain)', 'url': 'http://lasheridasdelaguerra.blogspot.com/', 'description': 'Cocinero que busca una oportunidad. Amateur cook looking for an opportunity to work in a restaurant or bakery, even as an intern.👨\u200d🍳\nhttps://t.co/YolMwZxWI2', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 209, 'friends_count': 247, 'listed_count': 9, 'favourites_count': 5334, 'statuses_count': 3352, 'created_at': 'Sat Dec 03 10:52:48 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1672084902/Fotos_50_cumplea_os_de_Juan_Larrea_190_normal.JPG', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1672084902/Fotos_50_cumplea_os_de_Juan_Larrea_190_normal.JPG', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/427300759/1398703132', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
121,155,2019-04-19 21:36:06.000,1.119354008790012e+18,1.119354008790012e+18,es,"{'id': '25cd3fef5400fcd4', 'url': 'https://api.twitter.com/1.1/geo/id/25cd3fef5400fcd4.json', 'place_type': 'city', 'name': 'Espinosa de los Monteros', 'full_name': 'Espinosa de los Monteros, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.721365, 43.041601], [-3.721365, 43.18046], [-3.506329, 43.18046], [-3.506329, 43.041601]]]}, 'attributes': {}}","Aroma a fruta madura, caramelo toffe. La madera lo envuelve todo y está todo muy integrado. Nada desentona. Base tr… https://t.co/VtuU4rlDE1","{'id': 222822744, 'id_str': '222822744', 'name': 'GeoBirrero', 'screen_name': 'Geo_birrero87', 'location': 'Madrid', 'url': 'https://experienciasartesanas.com/', 'description': 'Distribuidor y embajador de cultura cervecera artesana de España, miembro del movimiento #Craftesanos de las redes sociales. En blog te lo cuento todo. Cheers!', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1913, 'friends_count': 2013, 'listed_count': 37, 'favourites_count': 7069, 'statuses_count': 7497, 'created_at': 'Sat Dec 04 15:22:12 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '0099B9', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'FAB81E', 'profile_sidebar_border_color': '5ED4DC', 'profile_sidebar_fill_color': '95E8EC', 'profile_text_color': '09080A', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/836726491824148481/iyVp7mRZ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/836726491824148481/iyVp7mRZ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/222822744/1486335257', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Espinosa de los Monteros,"(-3.721365, 43.041601)",Castilla y León,yes
122,156,2019-04-19 21:36:48.000,1.1193541841077248e+18,1.1193541841077248e+18,es,"{'id': '8c7e359a5777a6db', 'url': 'https://api.twitter.com/1.1/geo/id/8c7e359a5777a6db.json', 'place_type': 'city', 'name': 'Utrera', 'full_name': 'Utrera, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.049769, 36.916092], [-6.049769, 37.25292], [-5.589326, 37.25292], [-5.589326, 36.916092]]]}, 'attributes': {}}",Cuando te la duda morir por comerte el pico de un pollo de una #chickenbbq del MC.... 🙋🏻‍♂️🤪,"{'id': 1436816834, 'id_str': '1436816834', 'name': 'juanmi', 'screen_name': 'jumanji91', 'location': 'Sevilla       ¡A la vista!', 'url': None, 'description': 'Po no ke me dedico a dar por culo??                                 \nSnapchat: lobezno91         \nInstagram: jumanji19026    \n            candado: @jotaeme2491', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1116, 'friends_count': 1296, 'listed_count': 10, 'favourites_count': 91571, 'statuses_count': 16907, 'created_at': 'Fri May 17 22:31:19 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1014807265667354624/K9MCWpFa_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1014807265667354624/K9MCWpFa_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Utrera,"(-6.049769, 36.916092)",Andalucía,yes
123,158,2019-04-19 21:39:11.000,1.1193547827608207e+18,1.1193547827608207e+18,es,"{'id': '342f9faf7392d4ce', 'url': 'https://api.twitter.com/1.1/geo/id/342f9faf7392d4ce.json', 'place_type': 'city', 'name': 'Logroño', 'full_name': 'Logroño, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.542232, 42.429049], [-2.542232, 42.519984], [-2.341476, 42.519984], [-2.341476, 42.429049]]]}, 'attributes': {}}",@Diego_Gomez99 eres más canso que un cerdo en brazos,"{'id': 1045684855, 'id_str': '1045684855', 'name': '𝑒𝑛𝑑𝑙𝑒𝑠𝑠', 'screen_name': 'albaarcee_', 'location': 'Logroño, España', 'url': 'https://www.instagram.com/albaarce_', 'description': 'darling, you’re different 🌹', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 1252, 'friends_count': 1712, 'listed_count': 3, 'favourites_count': 24672, 'statuses_count': 18151, 'created_at': 'Sat Dec 29 18:46:23 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C1E8EB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': 'B30057', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1089657273167814656/wzIYEESg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1089657273167814656/wzIYEESg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1045684855/1548629514', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Logroño,"(-2.542232, 42.429049)",La Rioja,yes
124,160,2019-04-19 21:40:31.000,1.119355117210411e+18,1.119355117210411e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Han puesto helado de nata con sirope de chocolate blanco, no pierdo la fe en la humanidad.","{'id': 100467600, 'id_str': '100467600', 'name': '«Aʟᴇᴄ 🌩️»', 'screen_name': 'Mralexxyoung', 'location': 'Ciudad Real - Madrid', 'url': None, 'description': '«·Dragón Valiente· ♪ ·Poniendo fin a una historia·»  «·Emoboy· ✏ ·Desarrollo de aplicaciones web·»                           «·✿➪: @Mralexx98·»', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 3030, 'friends_count': 458, 'listed_count': 13, 'favourites_count': 88574, 'statuses_count': 60972, 'created_at': 'Wed Dec 30 10:47:51 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1081354424512061446/2UYomkXn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1081354424512061446/2UYomkXn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/100467600/1553462141', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
125,161,2019-04-19 21:41:13.000,1.1193552956150744e+18,1.1193552956150744e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Han puesto helado de nata con sirope de choco blanco, no pierdo fe en la humanidad.","{'id': 100467600, 'id_str': '100467600', 'name': '«Aʟᴇᴄ 🌩️»', 'screen_name': 'Mralexxyoung', 'location': 'Ciudad Real - Madrid', 'url': None, 'description': '«·Dragón Valiente· ♪ ·Poniendo fin a una historia·»  «·Emoboy· ✏ ·Desarrollo de aplicaciones web·»                           «·✿➪: @Mralexx98·»', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 3030, 'friends_count': 458, 'listed_count': 13, 'favourites_count': 88574, 'statuses_count': 60972, 'created_at': 'Wed Dec 30 10:47:51 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1081354424512061446/2UYomkXn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1081354424512061446/2UYomkXn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/100467600/1553462141', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
126,162,2019-04-19 21:41:54.000,1.119355466293887e+18,1.119355466293887e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Han puesto helado de nata con sirope de choco blanco, no pierdo la fe en la humanidad.","{'id': 100467600, 'id_str': '100467600', 'name': '«Aʟᴇᴄ 🌩️»', 'screen_name': 'Mralexxyoung', 'location': 'Ciudad Real - Madrid', 'url': None, 'description': '«·Dragón Valiente· ♪ ·Poniendo fin a una historia·»  «·Emoboy· ✏ ·Desarrollo de aplicaciones web·»                           «·✿➪: @Mralexx98·»', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 3030, 'friends_count': 458, 'listed_count': 13, 'favourites_count': 88574, 'statuses_count': 60972, 'created_at': 'Wed Dec 30 10:47:51 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1081354424512061446/2UYomkXn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1081354424512061446/2UYomkXn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/100467600/1553462141', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Madrid,"(-3.889005, 40.312071)",Madrid,yes
127,163,2019-04-19 21:42:02.000,1.1193554989172367e+18,1.1193554989172367e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Me estoy tomando una sidra de durazno de San Sebastián,"{'id': 66128323, 'id_str': '66128323', 'name': 'Murz', 'screen_name': 'DeniseMurz', 'location': 'Madrid, Comunidad de Madrid', 'url': 'https://open.spotify.com/embed/artist/4SaZxATds0rJhymZ5PWQU2', 'description': 'Periodista, cantante y sirena \U0001f9dc\u200d♀️ y a.k.a Denise Tempone, periodista en La Nación, Oh La La, Rolling Stone y La Agenda. Estoy en Madrid 🌍', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 2013, 'friends_count': 1681, 'listed_count': 23, 'favourites_count': 10100, 'statuses_count': 13938, 'created_at': 'Sun Aug 16 15:04:08 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': 'F58EA8', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1083505438707073025/JIlf5mIL_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1083505438707073025/JIlf5mIL_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/66128323/1464787856', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes
128,166,2019-04-19 21:43:47.000,1.119355940766212e+18,1.119355940766212e+18,es,"{'id': '4ecd7c95b51819d7', 'url': 'https://api.twitter.com/1.1/geo/id/4ecd7c95b51819d7.json', 'place_type': 'city', 'name': 'Adeje', 'full_name': 'Adeje, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.800839, 28.065934], [-16.800839, 28.211745], [-16.658677, 28.211745], [-16.658677, 28.065934]]]}, 'attributes': {}}",@vox_es la tarta de la #EspañaViva #Vox https://t.co/mmPIw3HDr7,"{'id': 1264717740, 'id_str': '1264717740', 'name': 'Asefronaso', 'screen_name': 'Asefron29', 'location': None, 'url': None, 'description': 'California, rest in peace. Intento de futuro ingeniero informatico, metalhead desos\nInstagram: @asefron29', 'translator_type': 'regular', 'protected': False, 'verified': False, 'followers_count': 228, 'friends_count': 185, 'listed_count': 1, 'favourites_count': 1994, 'statuses_count': 2331, 'created_at': 'Wed Mar 13 15:25:26 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFF04C', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1110259367394398208/xnCzLBWH_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1110259367394398208/xnCzLBWH_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1264717740/1554142737', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Adeje,"(-16.800839, 28.065934)",Islas Canarias,yes
129,167,2019-04-19 21:44:31.000,1.1193561248540918e+18,1.1193561248540918e+18,es,"{'id': '771b7892a523a656', 'url': 'https://api.twitter.com/1.1/geo/id/771b7892a523a656.json', 'place_type': 'city', 'name': 'Pájara', 'full_name': 'Pájara, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-14.510212, 28.043783], [-14.510212, 28.404794], [-14.056569, 28.404794], [-14.056569, 28.043783]]]}, 'attributes': {}}",@LauraBarrios54 Yo estoy comiendo carne,"{'id': 3577797555, 'id_str': '3577797555', 'name': 'Josefa Cabello Lobo', 'screen_name': 'lobo59_lobo', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 5, 'friends_count': 81, 'listed_count': 0, 'favourites_count': 5, 'statuses_count': 9, 'created_at': 'Mon Sep 07 14:44:02 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Pájara,"(-14.510212, 28.043783)",Islas Canarias,yes
130,168,2019-04-19 21:45:42.000,1.1193564237360456e+18,1.1193564237360456e+18,es,"{'id': '4ecb58704564d392', 'url': 'https://api.twitter.com/1.1/geo/id/4ecb58704564d392.json', 'place_type': 'city', 'name': 'Córdoba', 'full_name': 'Córdoba, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.9970099999999995, 37.664255], [-4.9970099999999995, 38.030946], [-4.351492, 38.030946], [-4.351492, 37.664255]]]}, 'attributes': {}}",@Pablo_Switch Pues tienen mejor pinta! Qué salsa llevan? :0,"{'id': 309882034, 'id_str': '309882034', 'name': 'Reno', 'screen_name': 'Ralbarn', 'location': 'Madrid', 'url': 'http://redlinesp.org/newrlsp/index.php', 'description': 'Mono espacial. Blur. Travis. Zelda fanboy. DeporVida. Videojuegos y gatetes/perretes majos.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 974, 'friends_count': 811, 'listed_count': 42, 'favourites_count': 72728, 'statuses_count': 88189, 'created_at': 'Thu Jun 02 20:45:47 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_link_color': '7FDBB6', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1076043363969888257/OpiZDSxt_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1076043363969888257/OpiZDSxt_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/309882034/1548414322', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",España,Córdoba,"(-4.9970099999999995, 37.664255)",Andalucía,yes
