,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,created_at,id,id_str,lang,place,text,user,Country,City,Coordinates,ComunidadAutonoma,IsFood,Foods,Calorias,Hidratos de Carbono,Grasas,Proteinas,Colesterol,Fibra,Categorías
145,145,271,331,2019-04-16 11:23:32.000,1.118112684799615e+18,1.118112684799615e+18,es,"{'id': 'c2444363da5080b2', 'url': 'https://api.twitter.com/1.1/geo/id/c2444363da5080b2.json', 'place_type': 'city', 'name': 'Manacor', 'full_name': 'Manacor, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[3.122824, 39.438542], [3.122824, 39.678878], [3.37589, 39.678878], [3.37589, 39.438542]]]}, 'attributes': {}}",Lo único que me preocupa ahorita es cambiarme de lado cada hora para rostizarme el cuerpo BAY. Todo me chupa 1 huevo,prima,España,Manacor,"(3.122824, 39.438542)",Islas Baleares,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos']
146,146,272,332,2019-04-16 11:24:10.000,1.1181128449130292e+18,1.1181128449130292e+18,es,"{'id': '8c86b8b4cb716103', 'url': 'https://api.twitter.com/1.1/geo/id/8c86b8b4cb716103.json', 'place_type': 'city', 'name': 'Sevilla', 'full_name': 'Sevilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.02843, 37.313613], [-6.02843, 37.452783], [-5.8186599999999995, 37.452783], [-5.8186599999999995, 37.313613]]]}, 'attributes': {}}","Nuestro gran amigo ""el chupapanzas"" 💚💚 #Herbalife #YoSoyHerbalife #Fibra #Aloe #AloeVera #Te #Té #Agua #Chupapanzas… https://t.co/WgIabp0csm",Isa,España,Sevilla,"(-6.02843, 37.313613)",Andalucía,yes,['Té'],36.0,2.45,2.3654,1.7,7.0,0.0,['Bebidas']
147,147,273,333,2019-04-16 11:24:10.000,1.1181128460831744e+18,1.1181128460831744e+18,es,"{'id': '85926b6b4ebc3d35', 'url': 'https://api.twitter.com/1.1/geo/id/85926b6b4ebc3d35.json', 'place_type': 'city', 'name': 'Calella', 'full_name': 'Calella, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.627697, 41.605124], [2.627697, 41.640751], [2.671811, 41.640751], [2.671811, 41.605124]]]}, 'attributes': {}}",Este chorizo,Jero,España,Calella,"(2.627697, 41.605124)",Cataluña,yes,['chorizo'],323.0,1.9,23.1,27.0,72.6,0.0,['Carnes']
148,148,274,334,2019-04-16 11:26:25.000,1.1181134104310496e+18,1.1181134104310496e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Dos argentinas, un alemán y una venezolana haciendo sobremesa después de comer arepas, discutiendo que las galletas no las inventó Alemania",Sa,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['galletas'],483.0,64.31,21.77,6.76,50.17,3.21,['Dulces']
149,149,275,336,2019-04-16 11:29:26.000,1.1181141718314312e+18,1.1181141718314312e+18,es,"{'id': '4db84b9db734a429', 'url': 'https://api.twitter.com/1.1/geo/id/4db84b9db734a429.json', 'place_type': 'city', 'name': 'Corte de Peleas', 'full_name': 'Corte de Peleas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.700829, 38.693353], [-6.700829, 38.765548], [-6.59895, 38.765548], [-6.59895, 38.693353]]]}, 'attributes': {}}",@lauracorama jajaja jajaja jajaja que mala leche tienes Laura jajaja 😂 😂 😂 😂👈👍,rkhacha,España,Corte de Peleas,"(-6.700829, 38.693353)",Extremadura,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
150,150,279,341,2019-04-16 11:32:47.000,1.118115012239872e+18,1.118115012239872e+18,es,"{'id': 'a01c2be8c5283147', 'url': 'https://api.twitter.com/1.1/geo/id/a01c2be8c5283147.json', 'place_type': 'city', 'name': 'Arona', 'full_name': 'Arona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-16.73738, 27.998054], [-16.73738, 28.11949], [-16.636442, 28.11949], [-16.636442, 27.998054]]]}, 'attributes': {}}","Tortilla, ensaladilla y playa...🏖 #MartesDeTetas https://t.co/Vl2587ZwrG",lunagomera,España,Arona,"(-16.73738, 27.998054)",Islas Canarias,yes,['Tortilla'],170.0,0.4,12.28,14.6,350.0,0.0,['Productos avícolas']
151,151,282,344,2019-04-16 11:33:39.000,1.1181152336488612e+18,1.1181152336488612e+18,es,"{'id': 'afb40d275f160fe8', 'url': 'https://api.twitter.com/1.1/geo/id/afb40d275f160fe8.json', 'place_type': 'city', 'name': 'Mairena del Alcor', 'full_name': 'Mairena del Alcor, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.810238, 37.295862], [-5.810238, 37.396011], [-5.673671, 37.396011], [-5.673671, 37.295862]]]}, 'attributes': {}}","Traducido: Si existe  dios, tiene muy mala leche. Mira que era fácil escoger https://t.co/jia68d1T89",Cel,España,Mairena del Alcor,"(-5.810238, 37.295862)",Andalucía,yes,['leche'],65.0,4.7,3.8,3.06,14.0,0.0,['Productos lacteos']
152,152,283,345,2019-04-16 11:35:02.000,1.118115580303696e+18,1.118115580303696e+18,es,"{'id': 'dc086288ccf0e632', 'url': 'https://api.twitter.com/1.1/geo/id/dc086288ccf0e632.json', 'place_type': 'city', 'name': 'Armilla', 'full_name': 'Armilla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.632414, 37.133532], [-3.632414, 37.160551], [-3.605449, 37.160551], [-3.605449, 37.133532]]]}, 'attributes': {}}","Nueva 🍔💛

Hamburguesa de Angus Premium con queso gorgonzola, cebolla caramelizada y mermelada de pimientos del piqu… https://t.co/P5r2K8i8vm",La,España,Armilla,"(-3.632414, 37.133532)",Andalucía,yes,"['queso', 'mermelada', 'Hamburguesa', 'pimientos', 'cebolla']",1275.0,124.44,59.94000000000001,61.49500000000001,133.4,8.4,"['Productos lacteos', 'Vegetales', 'Comida rapida', 'Vegetales', 'Vegetales']"
153,153,286,348,2019-04-16 11:36:13.000,1.1181158764594872e+18,1.1181158764594872e+18,es,"{'id': '3a9c654a445000f6', 'url': 'https://api.twitter.com/1.1/geo/id/3a9c654a445000f6.json', 'place_type': 'city', 'name': 'Getafe', 'full_name': 'Getafe, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.761318, 40.266415], [-3.761318, 40.334686], [-3.570016, 40.334686], [-3.570016, 40.266415]]]}, 'attributes': {}}",Yo hace año y medio me comía 2-3 tabletas de chocolate. No sé como lo hacía.,SirgabiDemoniac,España,Getafe,"(-3.761318, 40.266415)",Madrid,yes,['chocolate'],271.33,59.23,30.53,7.29,20.0,0.53,['Dulces']
154,154,288,350,2019-04-16 11:38:29.000,1.1181164485120082e+18,1.1181164485120082e+18,es,"{'id': '508eee7d1e1fd0d0', 'url': 'https://api.twitter.com/1.1/geo/id/508eee7d1e1fd0d0.json', 'place_type': 'city', 'name': 'Albalate de Zorita', 'full_name': 'Albalate de Zorita, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.925246, 40.251019], [-2.925246, 40.331859], [-2.802962, 40.331859], [-2.802962, 40.251019]]]}, 'attributes': {}}","Y paso el conejito de Pascua!!!! Que de huevos de chocolate!!! en Albalate de Zorita, Spain https://t.co/qvamPvH4bB",Ana,España,Albalate de Zorita,"(-2.925246, 40.251019)",Castilla la Mancha,yes,"['huevo', 'chocolate']",421.33,59.53,41.63,19.79,405.0,0.53,"['Productos lacteos', 'Dulces']"
155,155,290,352,2019-04-16 11:39:38.000,1.1181167376633487e+18,1.1181167376633487e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Me están dando ganas de montaros tal pollo por redes que tengáis que cambiar la cláusula 9 que me parece de ladrone… https://t.co/Hu7gBnsxIu,Alvaro,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas']
156,156,294,357,2019-04-16 11:44:14.000,1.1181178963985408e+18,1.1181178963985408e+18,es,"{'id': '3a9c654a445000f6', 'url': 'https://api.twitter.com/1.1/geo/id/3a9c654a445000f6.json', 'place_type': 'city', 'name': 'Getafe', 'full_name': 'Getafe, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.761318, 40.266415], [-3.761318, 40.334686], [-3.570016, 40.334686], [-3.570016, 40.266415]]]}, 'attributes': {}}",@ciscoboni seguramente sea el estrés y que aparte coges alimentos que no son adecuados. Una barrita de chocolate co… https://t.co/1k92kcMkv1,SirgabiDemoniac,España,Getafe,"(-3.761318, 40.266415)",Madrid,yes,"['chocolate', 'ramen']",707.3299999999998,185.23,62.53,27.29,20.0,2.83,"['Dulces', 'Cereales y derivados']"
157,157,296,360,2019-04-16 11:46:41.000,1.1181185105662852e+18,1.1181185105662852e+18,es,"{'id': '5529f8c9e6c0e464', 'url': 'https://api.twitter.com/1.1/geo/id/5529f8c9e6c0e464.json', 'place_type': 'city', 'name': 'Autol', 'full_name': 'Autol, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-2.035036, 42.133592], [-2.035036, 42.273543], [-1.920221, 42.273543], [-1.920221, 42.133592]]]}, 'attributes': {}}","Lo que mejor le hago es hacerla enojar, bocadillos de pechuga y unos “besitos” de puta madre 🤤",Litos,España,Autol,"(-2.035036, 42.133592)",La Rioja,yes,['pechuga'],105.0,0.0,1.2,23.1,58.0,0.0,['Productos avicolas']
158,158,297,361,2019-04-16 11:47:04.000,1.118118609572774e+18,1.118118609572774e+18,es,"{'id': '358220cb0584bbe3', 'url': 'https://api.twitter.com/1.1/geo/id/358220cb0584bbe3.json', 'place_type': 'city', 'name': 'Cádiz', 'full_name': 'Cádiz, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-6.317663, 36.441775], [-6.317663, 36.543179], [-6.225463, 36.543179], [-6.225463, 36.441775]]]}, 'attributes': {}}",El peligro 'inesperado' de reutilizar el aceite de la sartén https://t.co/LtB5SmBCSu vía @elespanolcom,juanlu,España,Cádiz,"(-6.317663, 36.441775)",Andalucía,yes,"['té', 'aceite']",478.0,2.45,102.3654,1.7,7.0,0.0,"['Bebidas', 'Grasas y aceites']"
159,159,298,362,2019-04-16 11:47:26.000,1.118118699196666e+18,1.118118699196666e+18,es,"{'id': '3a9c654a445000f6', 'url': 'https://api.twitter.com/1.1/geo/id/3a9c654a445000f6.json', 'place_type': 'city', 'name': 'Getafe', 'full_name': 'Getafe, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.761318, 40.266415], [-3.761318, 40.334686], [-3.570016, 40.334686], [-3.570016, 40.266415]]]}, 'attributes': {}}","@ciscoboni SO bebe agua y trata de coger frutas y frutos secos con menos cosis, igual te ayuda y con el chocolate s… https://t.co/SenkXYjuUT",SirgabiDemoniac,España,Getafe,"(-3.761318, 40.266415)",Madrid,yes,"['fruta', 'chocolate', 'frutos secos']",972.33,134.57999999999998,82.08000000000001,25.49,20.0,10.63,"['Frutas', 'Dulces', 'Frutos secos']"
160,160,300,364,2019-04-16 11:49:42.000,1.11811927257899e+18,1.11811927257899e+18,es,"{'id': '00ab08eef1b62e92', 'url': 'https://api.twitter.com/1.1/geo/id/00ab08eef1b62e92.json', 'place_type': 'city', 'name': 'Las Palmas de Gran Canaria', 'full_name': 'Las Palmas de Gran Canaria, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-15.525504, 28.024813], [-15.525504, 28.181213], [-15.394194, 28.181213], [-15.394194, 28.024813]]]}, 'attributes': {}}","El otro día me pusieron un helado muy grande y me dieron dos conos para sujetarlo ☺☺

No soy fotogénico así que que… https://t.co/FLxe57vsaS",pablo,España,Las Palmas de Gran Canaria,"(-15.525504, 28.024813)",Islas Canarias,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,['Productos lacteos']
161,161,302,366,2019-04-16 11:50:35.000,1.1181194947512238e+18,1.1181194947512238e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Acabo de hacer mi primer huevo frito.
Spoiler: sale mal.",Jose,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['huevo'],150.0,0.3,11.1,12.5,385.0,0.0,['Productos lacteos']
162,162,305,369,2019-04-16 11:53:05.000,1.1181201236829676e+18,1.1181201236829676e+18,es,"{'id': '731c9d11275a5436', 'url': 'https://api.twitter.com/1.1/geo/id/731c9d11275a5436.json', 'place_type': 'city', 'name': 'Gijón', 'full_name': 'Gijón, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-5.820977, 43.44168], [-5.820977, 43.577914], [-5.562912, 43.577914], [-5.562912, 43.44168]]]}, 'attributes': {}}","@TFND1905 @gijon @RealSporting Deja mucho que desear de los asistentes tambien... tener acceso, no te da la libertad de ser un cerdo 🤷🏽‍♂️.",Adolfo,España,Gijón,"(-5.820977, 43.44168)",Asturias,yes,['cerdo'],271.0,0.0,17.04,27.34,90.0,0.0,['Carnes']
163,163,308,372,2019-04-16 11:54:34.000,1.1181204961204428e+18,1.1181204961204428e+18,es,"{'id': 'd250d8ed0e20d4c2', 'url': 'https://api.twitter.com/1.1/geo/id/d250d8ed0e20d4c2.json', 'place_type': 'city', 'name': 'Ciudad Real', 'full_name': 'Ciudad Real, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.091163, 38.840838], [-4.091163, 39.08114], [-3.86555, 39.08114], [-3.86555, 38.840838]]]}, 'attributes': {}}","@onidsad Eres tonto Víctor, eres muy tonto. 🙄

Pero ya me has visto la salchicha más de una vez por si te ha olvidado.",A,España,Ciudad Real,"(-4.091163, 38.840838)",Castilla la Mancha,yes,['salchicha'],156.875,1.26,28.45,13.67,67.42,0.02,['Carnes']
164,164,309,373,2019-04-16 11:56:29.000,1.118120976061993e+18,1.118120976061993e+18,es,"{'id': '4f48b900d248a7e3', 'url': 'https://api.twitter.com/1.1/geo/id/4f48b900d248a7e3.json', 'place_type': 'city', 'name': 'Meira', 'full_name': 'Meira, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-7.304078, 43.176452], [-7.304078, 43.264642], [-7.186034, 43.264642], [-7.186034, 43.176452]]]}, 'attributes': {}}",Setas con jamón https://t.co/2hlWz1BQNJ,dietista,España,Meira,"(-7.304078, 43.176452)",Galicia,yes,"['jamón', 'Setas']",345.0,8.2,22.9,30.6,84.0,0.0,"['Carnes', 'Vegetales']"
165,165,312,378,2019-04-16 12:01:42.000,1.1181222905149358e+18,1.1181222905149358e+18,es,"{'id': '1aceea79031dec0b', 'url': 'https://api.twitter.com/1.1/geo/id/1aceea79031dec0b.json', 'place_type': 'city', 'name': 'Álora', 'full_name': 'Álora, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-4.790629, 36.786098], [-4.790629, 36.928064], [-4.6185410000000005, 36.928064], [-4.6185410000000005, 36.786098]]]}, 'attributes': {}}",Aperitivo #alora #vacaciones #semanasanta #morcilla #chorizo #quemalseestaalsol en Alora https://t.co/biFy9Pc6f1,Eneko,España,Álora,"(-4.790629, 36.786098)",Andalucía,yes,['chorizo'],323.0,1.9,23.1,27.0,72.6,0.0,['Carnes']
166,166,313,379,2019-04-16 12:01:53.000,1.1181223384348548e+18,1.1181223384348548e+18,es,"{'id': '9ead943d76285147', 'url': 'https://api.twitter.com/1.1/geo/id/9ead943d76285147.json', 'place_type': 'city', 'name': 'Alcobendas', 'full_name': 'Alcobendas, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.701546, 40.501348], [-3.701546, 40.588844], [-3.550223, 40.588844], [-3.550223, 40.501348]]]}, 'attributes': {}}",@osk_mad Sí. Pero me gustó más la del otro día que era de pollo.,Artemisa,España,Alcobendas,"(-3.701546, 40.501348)",Madrid,yes,['pollo'],166.0,0.0,9.6,19.9,99.0,0.0,['Productos avicolas']
167,167,315,381,2019-04-16 12:02:48.000,1.1181225679010244e+18,1.1181225679010244e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",Y ahora intentando arreglarlo? Lo que te digo... se te ha pasado ya el arroz mediocre.,Mario,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['arroz'],387.0,172.0,0.9,7.0,0.0,0.2,['Cereales y derivados']
168,168,316,382,2019-04-16 12:04:10.000,1.1181229111713382e+18,1.1181229111713382e+18,es,"{'id': 'ce7a3c91984b0477', 'url': 'https://api.twitter.com/1.1/geo/id/ce7a3c91984b0477.json', 'place_type': 'city', 'name': 'Tudela', 'full_name': 'Tudela, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.838201, 41.959748], [-1.838201, 42.361114], [-1.302578, 42.361114], [-1.302578, 41.959748]]]}, 'attributes': {}}",Le pongo tengo arroz a la sopa de arroz que creo que voy a llamarla arroz caldoso,Madrillano,España,Tudela,"(-1.838201, 41.959748)",Navarra,yes,"['arroz', 'sopa']",708.0,230.24,5.24,17.990000000000006,74.0,2.4000000000000004,"['Cereales y derivados', 'Sopas']"
169,169,317,383,2019-04-16 12:07:35.000,1.1181237695690383e+18,1.1181237695690383e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, Spain', 'country_code': 'ES', 'country': 'Spain', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",¿El helado lo prefieres solo o acompañado? Etiqueta a tu compañero fiel de los helados 🍦🍦🍦🍦🍦🍦🍦🍦Gracias a nuriavilla… https://t.co/ptd7K1ktKr,labonata,Spain,Madrid,"(-3.889005, 40.312071)",Madrid,yes,['helado'],228.0,28.2,11.0,3.8,34.0,1.2,['Productos lacteos']
170,170,318,385,2019-04-16 12:10:28.000,1.1181244958086716e+18,1.1181244958086716e+18,es,"{'id': '071a52d3a927a1b8', 'url': 'https://api.twitter.com/1.1/geo/id/071a52d3a927a1b8.json', 'place_type': 'city', 'name': 'Valencia', 'full_name': 'Valencia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.43254499999999996, 39.278381], [-0.43254499999999996, 39.566588], [-0.272513, 39.566588], [-0.272513, 39.278381]]]}, 'attributes': {}}","@vianabanjo @LBPA @mirifeidetriana @jordirico Aquí calçots no, pero un arroz tienes cuando quieras. 😎",Pucho,España,Valencia,"(-0.43254499999999996, 39.278381)",Comunidad Valenciana,yes,['arroz'],387.0,172.0,0.9,7.0,0.0,0.2,['Cereales y derivados']
171,171,319,386,2019-04-16 12:11:27.000,1.1181247425554472e+18,1.1181247425554472e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}",No me gustan las torrijas.,Duskfosla,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['torrija', 'torrijas']",472.0,36.62,32.0,10.12,176.0,2.0,"['Cereales y derivados', 'Cereales y derivados']"
172,172,320,390,2019-04-16 12:14:32.000,1.1181255190301164e+18,1.1181255190301164e+18,es,"{'id': 'ba25a9610d728acd', 'url': 'https://api.twitter.com/1.1/geo/id/ba25a9610d728acd.json', 'place_type': 'city', 'name': 'Cervelló', 'full_name': 'Cervelló, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[1.874148, 41.365487], [1.874148, 41.415938], [1.995975, 41.415938], [1.995975, 41.365487]]]}, 'attributes': {}}","HARINA DE AVENA:
Único ingrediente de la harina es este cereal que además es HARINA DE AVENA INTEGRAL 100%. Una bue… https://t.co/GclQN1Ww5v",Alex,España,Cervelló,"(1.874148, 41.365487)",Cataluña,yes,"['AVENA', 'harina']",734.0,137.8,6.9,26.9,0.0,14.1,"['Cereales y derivados', 'Cereales y derivados']"
173,173,321,391,2019-04-16 12:15:53.000,1.1181258585338511e+18,1.1181258585338511e+18,es,"{'id': '0b9876f86cd1a381', 'url': 'https://api.twitter.com/1.1/geo/id/0b9876f86cd1a381.json', 'place_type': 'city', 'name': 'Parla', 'full_name': 'Parla, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.8075200000000002, 40.202103], [-3.8075200000000002, 40.255894], [-3.733381, 40.255894], [-3.733381, 40.202103]]]}, 'attributes': {}}",Tengo que admitirlo. No me importa comerme una tortilla francesa un poquito Notre Dame por un lado.,Eduardo,España,Parla,"(-3.8075200000000002, 40.202103)",Madrid,yes,['tortilla'],170.0,0.4,12.28,14.6,350.0,0.0,['Productos avícolas']
174,174,322,392,2019-04-16 12:16:39.000,1.1181260551502972e+18,1.1181260551502972e+18,es,"{'id': '206c436ce43a43a3', 'url': 'https://api.twitter.com/1.1/geo/id/206c436ce43a43a3.json', 'place_type': 'city', 'name': 'Madrid', 'full_name': 'Madrid, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-3.889005, 40.312071], [-3.889005, 40.643518], [-3.51801, 40.643518], [-3.51801, 40.312071]]]}, 'attributes': {}}","Martes Master Chef!!🎉🎉🎉
Ensalada de frutas con yogur de distintos sabores!!😜😜 en El Planeta de los Niños https://t.co/6bw3bbh2yQ",PARTY,España,Madrid,"(-3.889005, 40.312071)",Madrid,yes,"['fruta', 'yogur', 'Ensalada de fruta']",287.0,105.4,4.1,6.1000000000000005,0.0,2.2,"['Frutas', 'Productos lacteos', 'Frutas']"
175,175,324,394,2019-04-16 12:17:43.000,1.1181263207881482e+18,1.1181263207881482e+18,es,"{'id': '0df6ac4d361d4e0e', 'url': 'https://api.twitter.com/1.1/geo/id/0df6ac4d361d4e0e.json', 'place_type': 'city', 'name': 'Vigo', 'full_name': 'Vigo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]}, 'attributes': {}}",¿Necesita pasta?,LUCY,España,Vigo,"(-8.916355, 42.12938)",Galicia,yes,['pasta'],252.0,47.44,2.26,9.35,30.0,4.58,['Cereales y derivados']
176,176,325,395,2019-04-16 12:19:29.000,1.1181267681106698e+18,1.1181267681106698e+18,es,"{'id': '0df6ac4d361d4e0e', 'url': 'https://api.twitter.com/1.1/geo/id/0df6ac4d361d4e0e.json', 'place_type': 'city', 'name': 'Vigo', 'full_name': 'Vigo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]}, 'attributes': {}}",Requeixo y miel: un postre que marida perfectamente la acidez del lácteo con el dulce de la miel. https://t.co/6RsmAGqOHe,la,España,Vigo,"(-8.916355, 42.12938)",Galicia,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces']
177,177,326,396,2019-04-16 12:19:52.000,1.118126861568086e+18,1.118126861568086e+18,es,"{'id': '1a27537478dd8e38', 'url': 'https://api.twitter.com/1.1/geo/id/1a27537478dd8e38.json', 'place_type': 'city', 'name': 'Barcelona', 'full_name': 'Barcelona, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.052477, 41.317048], [2.052477, 41.468266], [2.229978, 41.468266], [2.229978, 41.317048]]]}, 'attributes': {}}","Algunos tienen talento para la música. Otros, para pintar. Yo sé sacar hasta la última carne del pollito a la brasa usando solo un tenedor.",Giancarlo,España,Barcelona,"(2.052477, 41.317048)",Cataluña,yes,['carne'],80.75,0.0,8.0,22.1,66.7,0.0,['Carnes']
178,178,327,397,2019-04-16 12:21:16.000,1.118127215798096e+18,1.118127215798096e+18,es,"{'id': '0df6ac4d361d4e0e', 'url': 'https://api.twitter.com/1.1/geo/id/0df6ac4d361d4e0e.json', 'place_type': 'city', 'name': 'Vigo', 'full_name': 'Vigo, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-8.916355, 42.12938], [-8.916355, 42.264735], [-8.626759, 42.264735], [-8.626759, 42.12938]]]}, 'attributes': {}}",Al año la cooperativa produce unas diez toneladas de requeixo y casi 5 mil kilos de miel. https://t.co/VK3gkWgq1M,la,España,Vigo,"(-8.916355, 42.12938)",Galicia,yes,['miel'],315.0,76.8,0.0,0.5,0.0,0.0,['Dulces']
179,179,330,400,2019-04-16 12:21:48.000,1.1181273488286556e+18,1.1181273488286556e+18,es,"{'id': 'cbdb0e7018443220', 'url': 'https://api.twitter.com/1.1/geo/id/cbdb0e7018443220.json', 'place_type': 'city', 'name': 'Murcia', 'full_name': 'Murcia, España', 'country_code': 'ES', 'country': 'España', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-1.385233, 37.715968], [-1.385233, 38.117714], [-0.850358, 38.117714], [-0.850358, 37.715968]]]}, 'attributes': {}}","Este es otro de los momentazos de una boda. La salida De la Iglesia rodeados de arroz, pétalos o confetis. ¿Vosotr@… https://t.co/UnqNtxq6gg",SILVIA,España,Murcia,"(-1.385233, 37.715968)",Murcia,yes,"['arroz', 'menta']",431.0,177.3,1.63,10.8,0.0,7.0,"['Cereales y derivados', 'Hierbas y especias']"
